"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00440937","1954-03-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","  150",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-03-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,"  106",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-03-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   17",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-03-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   72",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-03-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  233",",,0","  156",",,0",,,,,"  172",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-03-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0",",,0","    0",",,0","  172",",,0","   33",",,0",,,,,"   44",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-04-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","   38",",,0","    0",",,0","    0",",,0","  100",",,0","   22",",,0",,,,,"   94",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   -6",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,"  117",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0","T,,0","    0",",,0","  117",",,0","  -17",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","   15",",,0","    0",",,0","    0",",,0","   89",",,0","   11",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   50",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  144",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","   20",",,0","    0",",,0","    0",",,0","  289",",,0","  183",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   39",",,0",,,,,"  156",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  -11",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   94",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   94",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   22",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  122",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","  160",",,0","    0",",,0","    0",",,0","  233",",,0","  128",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","  188",",,0","    0",",,0","    0",",,0","  211",",,0","   94",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   50",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  144",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  122",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  133",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","   30",",,0","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","   79",",,0","    0",",,0","    0",",,0","  183",",,0","  161",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  139",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,"  261",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-04-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  306",",,0","  156",",,0",,,,,"  294",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-04-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","   38",",,0","    0",",,0","    0",",,0","  300",",,0","  172",",,0",,,,,"  172",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-04-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","  100",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-04-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   89",",,0",,,,,"  239",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  150",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  178",",,0",,,,,"  306",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  206",",,0",,,,,"  294",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","  198",",,0","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,"  156",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   56",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   78",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","  128",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","   91",",,0","    0",",,0","    0",",,0","  200",",,0","   33",",,0",,,,,"  117",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-05-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0",",,0","    0",",,0","  161",",,0","   33",",,0",,,,,"  150",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  183",",,0","   28",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   50",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   61",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0","    0",",,0","    0",",,0","  167",",,0","   89",",,0",,,,,"  122",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","  178",",,0","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,"  150",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  106",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","   28",",,0","    0",",,0","    0",",,0","  261",",,0","  128",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","   36",",,0","    0",",,0","    0",",,0","  206",",,0","  150",",,0",,,,,"  156",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-05-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","   61",",,0","    0",",,0","    0",",,0","  222",",,0","  128",",,0",,,,,"  200",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-05-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","  213",",,0","    0",",,0","    0",",,0","  200",",,0","  117",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","   15",",,0","    0",",,0","    0",",,0","  200",",,0","  100",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   61",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   67",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  244",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  144",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","   61",",,0","    0",",,0","    0",",,0","  283",",,0","  144",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","   81",",,0","    0",",,0","    0",",,0","  272",",,0","  161",",,0",,,,,"  267",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-05-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  306",",,0","  200",",,0",,,,,"  239",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  278",",,0","  194",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-05-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  161",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  200",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,"  267",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","   28",",,0","    0",",,0","    0",",,0","  272",",,0","  200",",,0",,,,,"  256",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  117",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   89",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  272",",,0","  122",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  311",",,0","  178",",,0",,,,,"  283",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  183",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","   18",",,0","    0",",,0","    0",",,0","  283",",,0","  183",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","   43",",,0","    0",",,0","    0",",,0","  306",",,0","  183",",,0",,,,,"  289",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  194",",,0",,,,,"  317",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","  211",",,0",,,,,"  311",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  189",",,0",,,,,"  311",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  206",",,0",,,,,"  278",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","   33",",,0","    0",",,0","    0",",,0","  278",",,0","  189",",,0",,,,,"  211",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  228",",,0","  178",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","   10",",,0","    0",",,0","    0",",,0","  239",",,0","  150",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  111",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  106",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  161",",,0",,,,,"  311",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  172",",,0",,,,,"  306",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  306",",,0","  194",",,0",,,,,"  306",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  189",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  156",",,0",,,,,"  322",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","   41",",,0","    0",",,0","    0",",,0","  367",",,0","  200",",,0",,,,,"  200",",I,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-06-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  211",",I,0",,,,,"  322",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  150",",,0",,,,,"  244",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  150",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-06-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  372",",,0","  200",",,0",,,,,"  350",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","  373",",,0","    0",",,0","    0",",,0","  356",",,0","  206",",,0",,,,,"  344",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","  222",",,0",,,,,"  278",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","   53",",,0","    0",",,0","    0",",,0","  317",",,0","  217",",,0",,,,,"  256",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  311",",,0","  200",",,0",,,,,"  294",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","  231",",,0","    0","T,,0","    0",",,0","  294",",,0","  172",",,0",,,,,"  267",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,"  333",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","   66",",,0","    0",",,0","    0",",,0","  333",",,0","  206",",,0",,,,,"  206",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","   69",",,0","    0",",,0","    0",",,0","  283",",,0","  172",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  150",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  144",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  150",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  161",",,0",,,,,"  350",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  228",",,0",,,,,"  361",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","  302",",,0","    0",",,0","    0",",,0","  367",",,0","  211",",,0",,,,,"  272",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  150",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  172",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","   23",",,0","    0",",,0","    0",",,0","  311",",,0","  222",",,0",,,,,"  306",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","  102",",,0","    0",",,0","    0",",,0","  328",",,0","  206",",,0",,,,,"  311",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1954-07-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0",",,0","    0",",,0","  317",",,0","  217",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   10",",,0","    0",",,0","    0",",,0","  283",",,0","  211",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  189",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  161",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,"  294",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  161",",,0",,,,,"  294",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  161",",,0",,,,,"  317",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  167",",,0",,,,,"  322",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","  211",",,0",,,,,"  333",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1954-07-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  211",",,0",,,,,"  344",",,0",,,,,,,,,,,,,,,,,,
