"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00166818","1953-03-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  742",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  130",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  589",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-03-31","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  102",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-04-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   86",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0"
"USC00166818","1953-04-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  305",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-04-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US"," 1930",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0"
"USC00166818","1953-04-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-04-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0"
"USC00166818","1953-04-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  155",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  155",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  104",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   69",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   56",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  107",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   38",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-05-31","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  229",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  287",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   86",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  140",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  183",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  338",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  312",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-06-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   76",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  142",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  419",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  559",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  152",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  236",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  221",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  264",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  523",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-07-31","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  178",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-07","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  363",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-08","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-09","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-10","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-11","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-12","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-13","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-14","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-15","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  104",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-16","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-17","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   94",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-18","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  343",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-19","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-20","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-21","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  188",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-22","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  254",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-23","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","  211",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-24","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-25","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   51",",,0","    0",",,0","    0",",,0",,,,,"    1",",,0",,
"USC00166818","1953-08-26","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-27","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-28","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-29","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-30","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-08-31","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-01","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-02","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-03","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-04","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-05","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00166818","1953-09-06","30.35","-90.01667","3.0","NOTT FIRE TOWER, LA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
