"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00344820","1958-12-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   91",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   76",",,0,0700","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   64",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    8",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1958-12-31","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  236",",,0,0700","   38",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  135",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  312",",,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-01-31","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   23",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   23",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   69",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   20",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  160",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   25",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   86",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-02-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  528",",,0,0700","    8",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  163",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  528",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  292",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-03-31","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  643",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   91",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  112",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1959-04-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   71",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
