"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00424970","2011-10-11","41.0972","-111.9972","1359.4","LAYTON, UT US","   10",",,7,1700","    0",",,7","    0",",,7","  189",",,7","   89",",,7","  172",",,7,1700",,,,,,,,
"USC00424970","2011-10-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  178",",,7","   44",",,7","  156",",,7,1700",,,,,,,,
"USC00424970","2011-10-13","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   44",",,7","  194",",,7,1700",,,,,,,,
"USC00424970","2011-10-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","   72",",,7","  217",",,7,1700",,,,,,,,
"USC00424970","2011-10-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","  100",",,7","  233",",,7,1700",,,,,,,,
"USC00424970","2011-10-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","  100",",,7","  183",",,7,1700",,,,,,,,
"USC00424970","2011-10-17","41.0972","-111.9972","1359.4","LAYTON, UT US","   20",",,7,1700","    0",",,7","    0",",,7","  183",",,7","   67",",,7","  156",",,7,1700",,,,,,,,
"USC00424970","2011-10-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","   33",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2011-10-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  183",",,7","   33",",,7","  150",",,7,1700",,,,,,,,
"USC00424970","2011-10-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  183",",,7","   44",",,7","  172",",,7,1700",,,,,,,,
"USC00424970","2011-10-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  194",",,7","   67",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2011-10-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  183",",,7","   56",",,7","  167",",,7,1700",,,,,,,,
"USC00424970","2011-10-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   50",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2011-10-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   50",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2011-10-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  178",",,7","   50",",,7","   89",",,7,1700",,,,,,,,
"USC00424970","2011-10-26","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","   17",",,7","   83",",,7,1700",,,,,,,,
"USC00424970","2011-10-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","  -22",",,7","   83",",,7,1700",,,,,,,,
"USC00424970","2011-10-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  122",",,7","  -28",",,7","   89",",,7,1700",,,,,,,,
"USC00424970","2011-10-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","  -11",",,7","  128",",,7,1700",,,,,,,,
"USC00424970","2011-10-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   11",",,7","  139",",,7,1700",,,,,,,,
"USC00424970","2011-10-31","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  178",",,7","   28",",,7","  150",",,7,1700",,,,,,,,
"USC00424970","2011-11-01","41.0972","-111.9972","1359.4","LAYTON, UT US","  142",",,7,1700","    0","T,,7","    0",",,7","  150",",,7","   17",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2011-11-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   72",",,7","  -33",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2011-11-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  111",",,7","  -28",",,7","   94",",,7,1700",,,,,,,,
"USC00424970","2011-11-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   28",",,7","   83",",,7,1700",,,,,,,,
"USC00424970","2011-11-05","41.0972","-111.9972","1359.4","LAYTON, UT US","  112",",,7,1700","   53",",,7","   25",",,7","   83",",,7","  -17",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2011-11-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -33",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2011-11-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   78",",,7","    0",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2011-11-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   50",",,7","  -44",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2011-11-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -50",",,7","   28",",,7,1700",,,,,,,,
"USC00424970","2011-11-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   94",",,7","  -44",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2011-11-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","  -39",",,7","   61",",,7,1700",,,,,,,,
"USC00424970","2011-11-12","41.0972","-111.9972","1359.4","LAYTON, UT US","   61",",,7,1700","   38",",,7","   25",",,7","   83",",,7","   -6",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2011-11-13","41.0972","-111.9972","1359.4","LAYTON, UT US","   46",",,7,1700","    0",",,7","    0",",,7","   89",",,7","  -22",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2011-11-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  117",",,7","   17",",,7","   72",",,7,1700",,,,,,,,
"USC00424970","2011-11-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","   28",",,7","   50",",,7,1700",,,,,,,,
"USC00424970","2011-11-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -39",",,7","   28",",,7,1700",,,,,,,,
"USC00424970","2011-11-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   94",",,7","  -11",",,7","   94",",,7,1700",,,,,,,,
"USC00424970","2011-11-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0","T,,7","    0",",,7","   94",",,7","   17",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2011-11-19","41.0972","-111.9972","1359.4","LAYTON, UT US","   81",",,7,1700","   38",",,7","    0","T,,7","   39",",,7","  -28",",,7","    6",",,7,1700",,,,,,,,
"USC00424970","2011-11-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0","T,,7","   44",",,7","  -39",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2011-11-21","41.0972","-111.9972","1359.4","LAYTON, UT US","   18",",,7,1700","    0","T,,7","    0",",,7","   61",",,7","    0",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2011-11-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  122",",,7","  -11",",,7",,,,,,,,,,
"USC00424970","2011-11-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","    6",",,7","  100",",,7,1700",,,,,,,,
"USC00424970","2011-11-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  133",",,7","   39",",,7","  128",",,7,1700",,,,,,,,
"USC00424970","2011-11-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  128",",,7","   22",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2011-11-26","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -56",",,7","   11",",,7,1700",,,,,,,,
"USC00424970","2011-11-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -56",",,7",,,,,,,,,,
"USC00424970","2011-11-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","  -50",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2011-11-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   94",",,7","  -39",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2011-11-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    8",",,7,1700","    0","T,,7","    0",",,7","   61",",,7","  -17",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2011-12-01","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","   50",",,7","    6",",,7","   11",",,7,1700",,,,,,,,
"USC00424970","2011-12-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   28",",,7","  -56",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2011-12-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    3",",,7,1700","    3",",,7","    0",",,7","   39",",,7","  -39",",,7","  -17",",,7,1700",,,,,,,,
"USC00424970","2011-12-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    3",",,7,1700","    0","T,,7","    0",",,7","   -6",",,7","  -56",",,7","  -33",",,7,1700",,,,,,,,
"USC00424970","2011-12-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  -17",",,7","  -89",",,7","  -61",",,7,1700",,,,,,,,
"USC00424970","2011-12-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   -6",",,7"," -111",",,7","  -44",",,7,1700",,,,,,,,
"USC00424970","2011-12-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   22",",,7","  -94",",,7","  -17",",,7,1700",,,,,,,,
"USC00424970","2011-12-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   28",",,7","  -72",",,7","  -17",",,7,1700",,,,,,,,
"USC00424970","2011-12-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   44",",,7","  -78",",,7","  -11",",,7,1700",,,,,,,,
"USC00424970","2011-12-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   61",",,7","  -78",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2011-12-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   44",",,7","  -72",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2011-12-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   72",",,7","  -61",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2011-12-13","41.0972","-111.9972","1359.4","LAYTON, UT US","   25",",,7,1700","   28",",,7","   25",",,7","   33",",,7","  -44",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2011-12-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    3",",,7","   25",",,7","   33",",,7","  -44",",,7","  -22",",,7,1700",,,,,,,,
"USC00424970","2011-12-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","   -6",",,7","  -78",",,7","  -28",",,7,1700",,,,,,,,
"USC00424970","2011-12-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","    0",",,7","  -72",",,7","  -44",",,7,1700",,,,,,,,
"USC00424970","2011-12-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   -6",",,7","  -89",",,7","  -33",",,7,1700",,,,,,,,
"USC00424970","2011-12-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","  -11",",,7","  -56",",,7","  -50",",,7,1700",,,,,,,,
"USC00424970","2011-12-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    5",",,7","    0","T,,7","  -22",",,7","  -61",",,7","  -39",",,7,1700",,,,,,,,
"USC00424970","2011-12-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","  -17",",,7","  -50",",,7","  -28",",,7,1700",,,,,,,,
"USC00424970","2011-12-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0","T,,7","    0","T,,7","    6",",,7","  -56",",,7","  -22",",,7,1700",,,,,,,,
"USC00424970","2011-12-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   17",",,7","  -67",",,7","  -17",",,7,1700",,,,,,,,
"USC00424970","2011-12-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   17",",,7"," -100",",,7","  -28",",,7,1700",,,,,,,,
"USC00424970","2011-12-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   11",",,7"," -106",",,7","  -28",",,7,1700",,,,,,,,
"USC00424970","2011-12-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   33",",,7","  -89",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2011-12-26","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   39",",,7","  -89",",,7","  -11",",,7,1700",,,,,,,,
"USC00424970","2011-12-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   28",",,7","  -72",",,7","  -11",",,7,1700",,,,,,,,
"USC00424970","2011-12-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   61",",,7","  -56",",,7","   39",",,7,1700",,,,,,,,
"USC00424970","2011-12-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","   17",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2011-12-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  117",",,7","   39",",,7","  111",",,7,1700",,,,,,,,
"USC00424970","2011-12-31","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  111",",,7","  -33",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-01-01","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -61",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-01-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","  -61",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-01-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  106",",,7","  -44",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-01-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","  -39",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-01-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  106",",,7","  -39",",,7","   61",",,7,1700",,,,,,,,
"USC00424970","2012-01-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -44",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2012-01-07","41.0972","-111.9972","1359.4","LAYTON, UT US","  102",",,7,1700","  114",",,7","  102",",,7","   33",",,7","  -11",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-01-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   76",",,7","    6",",,7","  -94",",,7","  -17",",,7,1700",,,,,,,,
"USC00424970","2012-01-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   76",",,7","   28",",,7","  -78",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   44",",,7","  -78",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-01-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   17",",,7","  -61",",,7","  -33",",,7,1700",,,,,,,,
"USC00424970","2012-01-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","    6",",,7"," -100",",,7","  -22",",,7,1700",,,,,,,,
"USC00424970","2012-01-13","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   28",",,7"," -100",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","  100",",,7","  -72",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-01-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","   94",",,7","  -39",",,7","   72",",,7,1700",,,,,,,,
"USC00424970","2012-01-16","41.0972","-111.9972","1359.4","LAYTON, UT US","   13",",,7,1700","    5",",,7","   25",",,7","   72",",,7","  -61",",,7","  -50",",,7,1700",,,,,,,,
"USC00424970","2012-01-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","    0",",,7"," -122",",,7","  -22",",,7,1700",,,,,,,,
"USC00424970","2012-01-18","41.0972","-111.9972","1359.4","LAYTON, UT US","   23",",,7,1700","   13",",,7","   25",",,7","   44",",,7","  -50",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-19","41.0972","-111.9972","1359.4","LAYTON, UT US","  180",",,7,1700","    5",",,7","    0","T,,7","   89",",,7","    0",",,7","   61",",,7,1700",,,,,,,,
"USC00424970","2012-01-20","41.0972","-111.9972","1359.4","LAYTON, UT US","   13",",,7,1700","    0",",,7","    0",",,7","  100",",,7","   22",",,7","   78",",,7,1700",,,,,,,,
"USC00424970","2012-01-21","41.0972","-111.9972","1359.4","LAYTON, UT US","  317",",,7,1700","   43",",,7","   51",",,7","   94",",,7","    0",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-22","41.0972","-111.9972","1359.4","LAYTON, UT US","   84",",,7,1700","   28",",,7","   76",",,7","   28",",,7","  -50",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-23","41.0972","-111.9972","1359.4","LAYTON, UT US","   51",",,7,1700","   38",",,7","  102",",,7","   44",",,7","  -28",",,7","    6",",,7,1700",,,,,,,,
"USC00424970","2012-01-24","41.0972","-111.9972","1359.4","LAYTON, UT US","   36",",,7,1700","   25",",,7","  102",",,7","   22",",,7","  -39",",,7","    6",",,7,1700",,,,,,,,
"USC00424970","2012-01-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   76",",,7","   67",",,7","  -39",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2012-01-26","41.0972","-111.9972","1359.4","LAYTON, UT US","   30",",,7,1700","    0",",,7","   76",",,7","   50",",,7","  -22",",,7","   39",",,7,1700",,,,,,,,
"USC00424970","2012-01-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   39",",,7","  -39",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-01-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   33",",,7","  -83",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-01-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   61",",,7","  -61",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-01-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   78",",,7","  -50",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2012-01-31","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   51",",,7","   72",",,7","  -56",",,7","   50",",,7,1700",,,,,,,,
"USC00424970","2012-02-01","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","   78",",,7","  -33",",,7","   50",",,7,1700",,,,,,,,
"USC00424970","2012-02-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    8",",,7","   25",",,7","   67",",,7","  -17",",,7","   39",",,7,1700",,,,,,,,
"USC00424970","2012-02-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","   72",",,7","    0",",,7","   28",",,7,1700",,,,,,,,
"USC00424970","2012-02-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","   25",",,7","   72",",,7","  -44",",,7","   39",",,7,1700",,,,,,,,
"USC00424970","2012-02-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   67",",,7","  -56",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-02-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   67",",,7","  -50",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2012-02-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   61",",,7","  -44",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2012-02-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   61",",,7","  -17",",,7","   11",",,7,1700",,,,,,,,
"USC00424970","2012-02-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    0",",,7","    0","T,,7","   56",",,7","    6",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2012-02-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","  100",",,7","   22",",,7","  100",",,7,1700",,,,,,,,
"USC00424970","2012-02-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  111",",,7","    6",",,7","   78",",,7,1700",,,,,,,,
"USC00424970","2012-02-12","41.0972","-111.9972","1359.4","LAYTON, UT US","   13",",,7,1700","    0",",,7","    0",",,7","   78",",,7","   22",",,7","   22",",,7,1700",,,,,,,,
"USC00424970","2012-02-13","41.0972","-111.9972","1359.4","LAYTON, UT US","   10",",,7,1700","    0",",,7","    0",",,7","   89",",,7","   -6",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2012-02-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   78",",,7","    0",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2012-02-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    8",",,7,1700","    5",",,7","    0",",,7","   83",",,7","   -6",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-02-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","   61",",,7","  -33",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2012-02-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   67",",,7","  -44",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2012-02-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","  -44",",,7","   44",",,7,1700",,,,,,,,
"USC00424970","2012-02-19","41.0972","-111.9972","1359.4","LAYTON, UT US","   38",",,7,1700","   38",",,7","   25",",,7","   44",",,7","  -33",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-02-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0","T,,7","   39",",,7","  -61",",,7","   11",",,7,1700",,,,,,,,
"USC00424970","2012-02-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    8",",,7,1700","    0","T,,7","    0",",,7","   67",",,7","  -61",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2012-02-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  133",",,7","   39",",,7","  117",",,7,1700",,,,,,,,
"USC00424970","2012-02-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  122",",,7","  -22",",,7","   28",",,7,1700",,,,,,,,
"USC00424970","2012-02-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   72",",,7","  -56",",,7","   50",",,7,1700",,,,,,,,
"USC00424970","2012-02-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   61",",,7","  -22",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-02-26","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   33",",,7","  -50",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-02-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   83",",,7","  -22",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2012-02-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    0",",,7","    0",",,7","   56",",,7","   -6",",,7","   33",",,7,1700",,,,,,,,
