"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00240821","1950-12-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   44",",,0"," -139",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00240821","1950-12-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   50",",,0","  -78",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1950-12-29","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0",,,,,"   11",",,0","  -67",",,0",,,,,,,,,"  -22",",,0",,,,,,,,,,,,
"USC00240821","1950-12-30","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0",,,,,"    0",",,0","  -94",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,"    1",",,0",,
"USC00240821","1950-12-31","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   22",",,0","  -56",",,0",,,,,,,,,"  -17",",,0",,,,,,,,,,,,
"USC00240821","1951-01-01","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -11",",,0"," -200",",,0",,,,,,,,,"  -56",",,0",,,,,,,,,,,,
"USC00240821","1951-01-02","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -28",",,0"," -128",",,0",,,,,,,,,"  -44",",,0",,,,,,,,,,,,
"USC00240821","1951-01-03","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   -6",",,0","  -94",",,0",,,,,,,,,"  -72",",,0",,,,,,,,,,,,
"USC00240821","1951-01-04","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0","T,,0",,,"  -72",",,0"," -189",",,0",,,,,,,,,"  -89",",,0",,,,,,,,,,,,
"USC00240821","1951-01-05","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -56",",,0"," -183",",,0",,,,,,,,,"  -67",",,0",,,,,,,,,,,,
"USC00240821","1951-01-06","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -33",",,0"," -206",",,0",,,,,,,,,"  -78",",,0",,,,,,,,,,,,
"USC00240821","1951-01-07","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -22",",,0"," -156",",,0",,,,,,,,,"  -67",",,0",,,,,,,,,,,,
"USC00240821","1951-01-08","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -167",",,0",,,,,,,,,"  -28",",,0",,,,,,,,,,,,
"USC00240821","1951-01-09","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"    0",",,0"," -133",",,0",,,,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00240821","1951-01-10","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   33",",,0"," -150",",,0",,,,,,,,,"   -6",",,0",,,,,,,,,,,,
"USC00240821","1951-01-11","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   22",",,0"," -167",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-01-12","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -150",",,0",,,,,,,,,"  -22",",,0",,,,,,,,,,,,
"USC00240821","1951-01-13","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   39",",,0"," -150",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-01-14","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   22",",,0"," -139",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-01-15","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -111",",,0",,,,,,,,,"  -22",",,0",,,,,,,,,,,,
"USC00240821","1951-01-16","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   17",",,0","  -56",",,0",,,,,,,,,"  -39",",,0",,,,,,,,,,,,
"USC00240821","1951-01-17","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   44",",,0","  -94",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00240821","1951-01-18","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   30",",,0","   51",",,0",,,"   39",",,0","  -61",",,0",,,,,,,,,"   -6",",,0",,,,,,,,,,,,
"USC00240821","1951-01-19","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0","T,,0","    0","T,,0","   44",",,0"," -122",",,0",,,,,,,,,"  -61",",,0",,,,,,,,,,,,
"USC00240821","1951-01-20","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0"," -172",",,0",,,,,,,,," -128",",,0",,,,,,,,,,,,
"USC00240821","1951-01-21","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  -39",",,0"," -183",",,0",,,,,,,,,"  -89",",,0",,,,,,,,,,,,
"USC00240821","1951-01-22","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0"," -106",",,0",,,,,,,,,"  -50",",,0",,,,,,,,,,,,
"USC00240821","1951-01-23","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   -6",",,0"," -167",",,0",,,,,,,,,"  -83",",,0",,,,,,,,,,,,
"USC00240821","1951-01-24","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   83",",,0"," -100",",,0",,,,,,,,,"   -6",",,0",,,,,,,,,,,,
"USC00240821","1951-01-25","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   -6",",,0"," -178",",,0",,,,,,,,," -144",",,0",,,,,,,,,,,,
"USC00240821","1951-01-26","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0"," -139",",,0"," -206",",,0",,,,,,,,," -178",",,0",,,,,,,,,,,,
"USC00240821","1951-01-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,,,,," -233",",I,0"," -289",",,0",,,,,,,,," -256",",,0",,,,,,,,,,,,
"USC00240821","1951-01-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,,,,," -256",",,0"," -306",",,0",,,,,,,,," -278",",,0",,,,,,,,,,,,
"USC00240821","1951-01-29","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,,,,," -150",",,0"," -383",",,0",,,,,,,,," -222",",,0",,,,,,,,,,,,
"USC00240821","1951-01-30","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,,,,," -139",",,0"," -328",",,0","    4",",,0","    4",",,0","   84",",,0","   76",",,0"," -150",",,0",,,,,,,,,,,,
"USC00240821","1951-01-31","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,," -150",",,0"," -317",",,0",,,,,,,,," -194",",,0",,,,,,,,,,,,
"USC00240821","1951-02-01","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,," -189",",G,0"," -233",",,0",,,,,,,,," -200",",,0",,,,,,,,,,,,
"USC00240821","1951-02-02","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -17",",,0"," -222",",,0",,,,,,,,,"  -28",",,0",,,,,,,,,,,,
"USC00240821","1951-02-03","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   39",",,0","  -50",",,0",,,,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00240821","1951-02-04","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   33",",,0"," -122",",,0",,,,,,,,,"  -50",",,0",,,,,,,,,,,,
"USC00240821","1951-02-05","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   44",",,0","  -94",",,0",,,,,,,,,"  -50",",,0",,,,,,,,,,,,
"USC00240821","1951-02-06","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -50",",,0"," -200",",,0",,,,,,,,," -178",",,0",,,,,,,,,,,,
"USC00240821","1951-02-07","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -44",",,0"," -194",",,0",,,,,,,,,"  -72",",,0",,,,,,,,,,,,
"USC00240821","1951-02-08","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  111",",,0","  -72",",,0",,,,,,,,,"   61",",,0",,,,,,,,,,,,
"USC00240821","1951-02-09","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  200",",,0","   11",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00240821","1951-02-10","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  117",",,0","  -39",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00240821","1951-02-11","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   33",",,0","  -67",",,0",,,,,,,,,"  -50",",,0",,,,,,,,,,,,
"USC00240821","1951-02-12","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -39",",,0"," -167",",,0",,,,,,,,," -144",",,0",,,,,,,,,,,,
"USC00240821","1951-02-13","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -217",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-02-14","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  122",",,0"," -150",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00240821","1951-02-15","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  128",",,0"," -106",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-02-16","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  144",",,0","  -78",",,0",,,,,,,,,"   -6",",,0",,,,,,,,,,,,
"USC00240821","1951-02-17","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  133",",,0","  -56",",,0",,,,,,,,,"   56",",,0",,,,,,,,,,,,
"USC00240821","1951-02-18","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  111",",,0","  -83",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00240821","1951-02-19","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  106",",,0","  -61",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-02-20","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   78",",,0","  -61",",,0",,,,,,,,,"    6",",,0",,,,,,,,,,,,
"USC00240821","1951-02-21","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  100",",,0","  -50",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00240821","1951-02-22","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  106",",,0","  -61",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00240821","1951-02-23","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   83",",,0","  -72",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-02-24","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  111",",,0","  -67",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00240821","1951-02-25","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   67",",,0","  -72",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00240821","1951-02-26","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   50",",,0"," -106",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-02-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   41",",,0",,,"   51",",,0","   50",",,0"," -133",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-02-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"    0",",,0"," -200",",,0",,,,,,,,,"  -78",",,0",,,,,,,,,,,,
"USC00240821","1951-03-01","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   11",",,0"," -178",",,0",,,,,,,,,"  -94",",,0",,,,,,,,,,,,
"USC00240821","1951-03-02","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   64",",,0","   76",",,0","   76",",,0","   33",",,0"," -156",",,0",,,,,,,,," -106",",,0",,,,,,,,,,,,
"USC00240821","1951-03-03","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -28",",,0"," -194",",,0",,,,,,,,," -122",",,0",,,,,,,,,,,,
"USC00240821","1951-03-04","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -161",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-03-05","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"    0",",,0"," -206",",,0",,,,,,,,," -206",",,0",,,,,,,,,,,,
"USC00240821","1951-03-06","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,," -133",",,0"," -250",",,0",,,,,,,,," -167",",,0",,,,,,,,,,,,
"USC00240821","1951-03-07","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,," -167",",,0"," -239",",,0",,,,,,,,," -194",",,0",,,,,,,,,,,,
"USC00240821","1951-03-08","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,," -133",",,0"," -261",",,0",,,,,,,,," -161",",,0",,,,,,,,,,,,
"USC00240821","1951-03-09","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"  -33",",,0"," -233",",,0",,,,,,,,," -178",",,0",,,,,,,,,,,,
"USC00240821","1951-03-10","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0",,,"   11",",,0"," -200",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-03-11","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0"," -206",",,0",,,,,,,,,"  -67",",,0",,,,,,,,,,,,
"USC00240821","1951-03-12","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0"," -189",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-13","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0","   72",",,0","  -56",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00240821","1951-03-14","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0","  111",",,0","  -39",",,0","    2",",,0",,,"   25",",,0",,,"   50",",,0",,,,,,,,,,,,
"USC00240821","1951-03-15","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -22",",,0",,,,,,,,,"   72",",,0",,,,,,,,,,,,
"USC00240821","1951-03-16","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","  -61",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-17","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","    0",",,0"," -139",",,0",,,,,,,,,"  -61",",,0",,,,,,,,,,,,
"USC00240821","1951-03-18","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   46",",,0","    0",",,0","    0",",,0","    6",",,0"," -161",",,0",,,,,,,,,"  -78",",,0",,,,,,,,,,,,
"USC00240821","1951-03-19","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  -61",",,0"," -150",",,0",,,,,,,,,"  -72",",,0",,,,,,,,,,,,
"USC00240821","1951-03-20","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","    0",",,0","  -72",",,0",,,,,,,,,"  -56",",,0",,,,,,,,,,,,
"USC00240821","1951-03-21","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  -56",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00240821","1951-03-22","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   23",",,0","    0",",,0","    0",",,0","   61",",,0","  -11",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-23","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -56",",,0",,,,,,,,,"   -6",",,0",,,,,,,,,,,,
"USC00240821","1951-03-24","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","  -50",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-25","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  -11",",,0",,,,,,,,,"   78",",,0",,,,,,,,,,,,
"USC00240821","1951-03-26","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -50",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0","T,,0","    0",",,0","   50",",,0","  -61",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00240821","1951-03-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -17",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00240821","1951-03-29","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -72",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-03-30","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -39",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00240821","1951-03-31","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -89",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-04-01","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-02","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-03","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-04","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","    0",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00240821","1951-04-05","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   44",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00240821","1951-04-06","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -17",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-04-07","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","    0",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00240821","1951-04-08","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","    0",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00240821","1951-04-09","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","  -17",",,0",,,,,,,,,"    6",",,0",,,,,,,,,,,,
"USC00240821","1951-04-10","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0","T,,0","    0",",,0","   50",",,0","  -22",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00240821","1951-04-11","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   11",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,
"USC00240821","1951-04-12","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -56",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00240821","1951-04-13","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  -67",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-14","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-15","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-16","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-17","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-18","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-19","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-20","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,," -100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-21","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-22","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-23","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-24","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-25","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-26","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-29","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-04-30","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-01","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-02","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-03","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-04","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-05","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-06","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-07","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-08","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-09","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
