"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES"
"USC00303617","1959-08-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   99",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-08-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US",,,"    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  152",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   76",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   38",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   38",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-09-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US",,,"    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   76",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   64",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  305",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  208",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   38",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-10-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00303617","1959-11-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  127",",,0",,,,,,,,,,,,
"USC00303617","1959-11-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   64",",,0",,,,,,,,,,,,
"USC00303617","1959-11-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0",,,,,,,,,,,,
"USC00303617","1959-11-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0",,,,,,,,,,,,
"USC00303617","1959-11-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   89",",,0",,,,,,,,,,,,
"USC00303617","1959-11-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   89",",,0",,,,,,,,,,,,
"USC00303617","1959-11-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0",,,,,,,,,,,,
"USC00303617","1959-11-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0",,,,,,,,,,,,
"USC00303617","1959-11-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   89",",,0",,,,,,,,,,,,
"USC00303617","1959-11-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  127",",,0",,,,,,,,,,,,
"USC00303617","1959-11-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0",,,,,,,,,,,,
"USC00303617","1959-11-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0",,,,,,,,,,,,
"USC00303617","1959-12-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   38",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  127",",,0","    8",",,0",,,,,,,,,,
"USC00303617","1959-12-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  140",",,0","   64",",,0",,,,,,,,,,
"USC00303617","1959-12-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   38",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","   38",",,0",,,,,,,,,,
"USC00303617","1959-12-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    8",",,0","   13",",,0",,,,,,,,,,
"USC00303617","1959-12-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","   20",",,0",,,,,,,,,,
"USC00303617","1959-12-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   28",",,0","  114",",,0",,,,,,,,,,
"USC00303617","1959-12-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   20",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  147",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1959-12-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","   13",",,0",,,,,,,,,,
"USC00303617","1959-12-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0","    8",",,0",,,,,,,,,,
"USC00303617","1960-01-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   66",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","   38",",,0",,,,,,,,,,
"USC00303617","1960-01-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0","   13",",,0",,,,,,,,,,
"USC00303617","1960-01-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","   13",",,0",,,,,,,,,,
"USC00303617","1960-01-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  229",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   33",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","   64",",,0",,,,,,,,,,
"USC00303617","1960-01-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   33",",,0","   51",",,0",,,,,,,,,,
"USC00303617","1960-01-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    5",",,0","   38",",,0",,,,,,,,,,
"USC00303617","1960-01-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","   38",",,0",,,,,,,,,,
"USC00303617","1960-01-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-01-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   61",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    8",",,0","   51",",,0",,,,,,,,,,
"USC00303617","1960-02-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   66",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   28",",,0","  254",",,0",,,,,,,,,,
"USC00303617","1960-02-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   33",",,0","  203",",,0",,,,,,,,,,
"USC00303617","1960-02-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  140",",,0","  254",",,0",,,,,,,,,,
"USC00303617","1960-02-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   91",",,0","  305",",,0",,,,,,,,,,
"USC00303617","1960-02-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   20",",,0","   25",",,0",,,,,,,,,,
"USC00303617","1960-02-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  130",",,0","  152",",,0",,,,,,,,,,
"USC00303617","1960-02-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    3",",,0","   51",",,0",,,,,,,,,,
"USC00303617","1960-02-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-02-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-03-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-03-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-03-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   86",",,0","  152",",,0",,,,,,,,,,
"USC00303617","1960-03-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-03-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1960-03-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
