"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00217009","1958-08-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  317",",,6","  183",",,6"
"USC00217009","1958-08-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  317",",,6","  217",",,6"
"USC00217009","1958-08-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  311",",,6","  178",",,6"
"USC00217009","1958-08-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  272",",,6","  133",",,6"
"USC00217009","1958-08-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6","    0",",,6","    0",",,6","  267",",,6","  106",",,6"
"USC00217009","1958-08-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  300",",,6","  178",",,6"
"USC00217009","1958-08-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    8",",,6","    0",",,6","    0",",,6","  256",",,6","  111",",,6"
"USC00217009","1958-08-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   67",",,6"
"USC00217009","1958-08-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  267",",,6","  117",",,6"
"USC00217009","1958-08-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  278",",,6","   89",",,6"
"USC00217009","1958-08-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  339",",,6","  189",",,6"
"USC00217009","1958-08-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   71",",,6","    0",",,6","    0",",,6","  278",",,6","  144",",,6"
"USC00217009","1958-08-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","   94",",,6"
"USC00217009","1958-08-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","   50",",,6"
"USC00217009","1958-08-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  217",",,6","  139",",,6"
"USC00217009","1958-08-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   48",",,6","    0",",,6","    0",",,6","  172",",,6","   50",",,6"
"USC00217009","1958-08-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  200",",,6","   22",",,6"
"USC00217009","1958-08-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   89",",,6","    0",",,6","    0",",,6","  206",",,6","  100",",,6"
"USC00217009","1958-08-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   89",",,6"
"USC00217009","1958-08-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6","    0",",,6","    0",",,6","  283",",,6","  122",",,6"
"USC00217009","1958-08-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  283",",,6","  183",",,6"
"USC00217009","1958-08-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   33",",,6","    0",",,6","    0",",,6","  261",",,6","  117",",,6"
"USC00217009","1958-08-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   23",",,6","    0",",,6","    0",",,6","  128",",,6","   61",",,6"
"USC00217009","1958-09-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   72",",,6"
"USC00217009","1958-09-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  272",",,6","  122",",,6"
"USC00217009","1958-09-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  283",",,6","  172",",,6"
"USC00217009","1958-09-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","  100",",,6"
"USC00217009","1958-09-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   28",",,6","    0",",,6","    0",",,6","  228",",,6","  144",",,6"
"USC00217009","1958-09-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  206",",,6","    0",",,6","    0",",,6","  200",",,6","  111",",,6"
"USC00217009","1958-09-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  222",",,6","   78",",,6"
"USC00217009","1958-09-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  244",",,6","   33",",,6"
"USC00217009","1958-09-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  250",",,6","  117",",,6"
"USC00217009","1958-09-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   67",",,6"
"USC00217009","1958-09-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  206",",,6","   94",",,6"
"USC00217009","1958-09-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   83",",,6"
"USC00217009","1958-09-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","  100",",,6"
"USC00217009","1958-09-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","  150",",,6"
"USC00217009","1958-09-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  132",",,6","    0",",,6","    0",",,6","  239",",,6","  111",",,6"
"USC00217009","1958-09-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","   61",",,6"
"USC00217009","1958-09-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","  100",",,6"
"USC00217009","1958-09-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  211",",,6","   44",",,6"
"USC00217009","1958-09-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","  111",",,6"
"USC00217009","1958-09-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","  128",",,6"
"USC00217009","1958-09-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  208",",,6","    0",",,6","    0",",,6","  222",",,6","   94",",,6"
"USC00217009","1958-09-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","   94",",,6"
"USC00217009","1958-09-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","  172",",,6"
"USC00217009","1958-09-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  185",",,6","    0",",,6","    0",",,6","  278",",,6","  139",",,6"
"USC00217009","1958-09-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  194",",,6","   83",",,6"
"USC00217009","1958-09-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   83",",,6"
"USC00217009","1958-09-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","   50",",,6"
"USC00217009","1958-09-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","   17",",,6"
"USC00217009","1958-09-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6","    0",",,6","    0",",,6","  239",",,6","  111",",,6"
"USC00217009","1958-09-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","   11",",,6"
"USC00217009","1958-10-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    5",",,6","    0",",,6","    0",",,6","  122",",,6","  -11",",,6"
"USC00217009","1958-10-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","   44",",,6"
"USC00217009","1958-10-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  244",",,6","   94",",,6"
"USC00217009","1958-10-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","   61",",,6"
"USC00217009","1958-10-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","  -17",",,6"
"USC00217009","1958-10-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  272",",,6","   83",",,6"
"USC00217009","1958-10-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  206",",,6","  156",",,6"
"USC00217009","1958-10-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  107",",,6","    0",",,6","    0",",,6","  172",",,6","  122",",,6"
"USC00217009","1958-10-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  217",",,6","   50",",,6"
"USC00217009","1958-10-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  100",",,6","   28",",,6"
"USC00217009","1958-10-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","   -6",",,6"
"USC00217009","1958-10-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","   33",",,6"
"USC00217009","1958-10-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","  133",",,6"
"USC00217009","1958-10-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  278",",,6","  128",",,6"
"USC00217009","1958-10-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  289",",,6","  111",",,6"
"USC00217009","1958-10-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  194",",,6","   39",",,6"
"USC00217009","1958-10-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","    6",",,6"
"USC00217009","1958-10-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","   22",",,6"
"USC00217009","1958-10-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  228",",,6","   67",",,6"
"USC00217009","1958-10-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","  139",",,6"
"USC00217009","1958-10-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   72",",,6"
"USC00217009","1958-10-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","   17",",,6"
"USC00217009","1958-10-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    5",",,6","    0",",,6","    0",",,6","   89",",,6","   39",",,6"
"USC00217009","1958-10-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   79",",,6","    0",",,6","    0",",,6","  117",",,6","   44",",,6"
"USC00217009","1958-10-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","   89",",,6","   39",",,6"
"USC00217009","1958-10-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  142",",,6","    0",",,6","    0",",,6","  106",",,6","   33",",,6"
"USC00217009","1958-10-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   28",",,6","    0",",,6","    0",",,6","  117",",,6","   -6",",,6"
"USC00217009","1958-10-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","  -28",",,6"
"USC00217009","1958-10-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","  -33",",,6"
"USC00217009","1958-10-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","  -39",",,6"
"USC00217009","1958-10-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   -6",",,6"
"USC00217009","1958-11-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","  -17",",,6"
"USC00217009","1958-11-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","  -28",",,6"
"USC00217009","1958-11-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","  -17",",,6"
"USC00217009","1958-11-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   17",",,6"
"USC00217009","1958-11-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  139",",,6","   11",",,6"
"USC00217009","1958-11-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6","    0","T,,6","    0",",,6","   78",",,6","  -39",",,6"
"USC00217009","1958-11-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","  -39",",,6"
"USC00217009","1958-11-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   36",",,6","    0",",,6","    0",",,6","   67",",,6","   22",",,6"
"USC00217009","1958-11-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    0","T,,6","    0",",,6","   39",",,6","   -6",",,6"
"USC00217009","1958-11-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","  -50",",,6"
"USC00217009","1958-11-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","  -44",",,6"
"USC00217009","1958-11-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","  -67",",,6"
"USC00217009","1958-11-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   50",",,6"
"USC00217009","1958-11-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   22",",,6"
"USC00217009","1958-11-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","   94",",,6","   50",",,6"
"USC00217009","1958-11-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    8",",,6","    0",",,6","    0",",,6","  144",",,6","   72",",,6"
"USC00217009","1958-11-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","  161",",,6","   28",",,6"
"USC00217009","1958-11-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  157",",,6","    0","T,,6","    0",",,6","   28",",,6","  -17",",,6"
"USC00217009","1958-11-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","  -39",",,6"
"USC00217009","1958-11-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","   56",",,6","  -11",",,6"
"USC00217009","1958-11-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","   72",",,6","  -22",",,6"
"USC00217009","1958-11-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","   78",",,6","  -61",",,6"
"USC00217009","1958-11-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","   72",",,6","  -44",",,6"
"USC00217009","1958-11-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6","   18",",,6","   25",",,6","    0",",,6","  -89",",,6"
"USC00217009","1958-11-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","   33",",,6","  -94",",,6"
"USC00217009","1958-11-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    0","T,,6","    0","T,,6","  -89",",,6"," -144",",,6"
"USC00217009","1958-11-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0","T,,6","  -78",",,6"," -161",",,6"
"USC00217009","1958-11-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0","T,,6","  -61",",,6"," -111",",,6"
"USC00217009","1958-11-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  -89",",,6"," -200",",,6"
"USC00217009","1958-11-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  -50",",,6"," -200",",,6"
"USC00217009","1958-12-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  -28",",,6"," -106",",,6"
"USC00217009","1958-12-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","   56",",,6"," -117",",,6"
"USC00217009","1958-12-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    0",",,6","    0",",,6","   39",",,6","  -28",",,6"
"USC00217009","1958-12-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","   33",",,6"," -133",",,6"
"USC00217009","1958-12-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6"," -128",",,6"," -172",",,6"
"USC00217009","1958-12-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6"," -128",",,6"," -183",",,6"
"USC00217009","1958-12-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0","T,,6"," -139",",,6"," -189",",,6"
"USC00217009","1958-12-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   36",",,6","   51",",,6","   51",",,6"," -161",",,6"," -239",",,6"
"USC00217009","1958-12-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   51",",,6"," -156",",,6"," -272",",,6"
"USC00217009","1958-12-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   51",",,6"," -106",",,6"," -272",",,6"
"USC00217009","1958-12-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6","   56",",,6","  102",",,6"," -122",",,6"," -289",",,6"
"USC00217009","1958-12-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","  102",",,6"," -167",",,6"," -289",",,6"
"USC00217009","1958-12-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","  102",",,6"," -167",",,6"," -294",",,6"
"USC00217009","1958-12-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    5",",,6","  102",",,6"," -139",",,6"," -239",",,6"
"USC00217009","1958-12-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   76",",,6"," -106",",,6"," -244",",,6"
"USC00217009","1958-12-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   76",",,6","   39",",,6"," -117",",,6"
"USC00217009","1958-12-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   51",",,6","  -33",",,6"," -167",",,6"
"USC00217009","1958-12-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   51",",,6","   28",",,6","  -56",",,6"
"USC00217009","1958-12-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","   28",",,6"," -156",",,6"
"USC00217009","1958-12-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    8",",,6","   25",",,6","  -94",",,6"," -178",",,6"
"USC00217009","1958-12-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   25",",,6","  -78",",,6"," -133",",,6"
"USC00217009","1958-12-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","   28",",,6"," -106",",,6"
"USC00217009","1958-12-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0","T,,6","   17",",,6","  -28",",,6"
"USC00217009","1958-12-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0","T,,6","   22",",,6"," -111",",,6"
"USC00217009","1958-12-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0","T,,6","   17",",,6"," -122",",,6"
"USC00217009","1958-12-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0","T,,6","   50",",,6","  -11",",,6"
"USC00217009","1958-12-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","   67",",,6","  -33",",,6"
"USC00217009","1958-12-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","   28",",,6","  -67",",,6"
"USC00217009","1958-12-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  -28",",,6"," -144",",,6"
"USC00217009","1958-12-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  -28",",,6"," -183",",,6"
"USC00217009","1958-12-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  -39",",,6"," -161",",,6"
"USC00217009","1959-01-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  -28",",,6","  -72",",,6"
"USC00217009","1959-01-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6","    3",",,6","    0","T,,6","  -44",",,6"," -194",",,6"
"USC00217009","1959-01-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   28",",,6","   38",",,6","   51",",,6"," -194",",,6"," -250",",,6"
"USC00217009","1959-01-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   51",",,6"," -172",",,6"," -272",",,6"
"USC00217009","1959-01-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   51",",,6","  -94",",,6"," -256",",,6"
"USC00217009","1959-01-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","  -72",",,6"," -172",",,6"
"USC00217009","1959-01-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","  -56",",,6"," -117",",,6"
"USC00217009","1959-01-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   25",",,6","  -56",",,6"," -200",",,6"
"USC00217009","1959-01-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","   25",",,6","  -39",",,6"," -161",",,6"
"USC00217009","1959-01-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","  -28",",,6"," -178",",,6"
"USC00217009","1959-01-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","   25",",,6","  -28",",,6"," -111",",,6"
"USC00217009","1959-01-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0","T,,6","   39",",,6"," -100",",,6"
"USC00217009","1959-01-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0","T,,6","   61",",,6","  -89",",,6"
"USC00217009","1959-01-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0",",,6","    0",",,6","   44",",,6","  -67",",,6"
"USC00217009","1959-01-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6","  -56",",,6"," -183",",,6"
"USC00217009","1959-01-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6"," -167",",,6"," -233",",,6"
"USC00217009","1959-01-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6","    0","T,,6","    0",",,6"," -167",",,6"," -250",",,6"
"USC00217009","1959-01-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0",",,6","    0",",,6","    0",",,6","  -39",",,6"," -222",",,6"
"USC00217009","1959-01-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6","   13",",,6","   25",",,6","  -72",",,6"," -206",",,6"
