"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00041112","1958-05-22","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","   41",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-23","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","  173",",,0,0800","    0",",,0","    0",",,0","  200",",,0","  128",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-24","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","  139",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-25","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  122",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-26","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-27","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  133",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-28","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","  111",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-29","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-30","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  128",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-05-31","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-01","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  128",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-02","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  250",",,0","  139",",,0",,,,,"  150",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-03","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-04","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","  111",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-05","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  128",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-06","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  128",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-07","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-06-08","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-06-09","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","   41",",,0,0800","    0",",,0","    0",",,0","  250",",,0","  100",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-10","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  106",",,0",,,,,"  167",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-11","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","  122",",,0",,,,,"  133",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-12","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","   23",",,0,0800","    0",",,0","    0",",,0","  267",",,0","  111",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-13","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  228",",,0","   83",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-14","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  128",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-15","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-06-16","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  156",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-17","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  144",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-18","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  150",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-19","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-20","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  139",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-21","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,"  228",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-22","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  139",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-23","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  128",",,0",,,,,"  206",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-24","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  150",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-25","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-06-26","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  150",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-27","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  144",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-28","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  122",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-29","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  172",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-06-30","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  139",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-01","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  172",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-02","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,"  167",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-03","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  161",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-04","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  183",",,0",,,,,"  233",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-05","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-06","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  178",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-07","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  183",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-08","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  178",",,0",,,,,"  194",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-09","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-10","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  200",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-11","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  178",",,0",,,,,"  206",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-12","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  200",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-13","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  206",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-14","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  133",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-15","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-16","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  144",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-17","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-18","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-19","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-20","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,"  239",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-21","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-22","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  150",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-23","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  183",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-24","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  156",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-25","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  178",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-26","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  183",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-27","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-28","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  389",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-29","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-07-30","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"  233",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-07-31","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-01","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  189",",,0",,,,,"  239",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-02","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  183",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-03","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  206",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-04","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  206",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-05","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-06","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-07","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  189",",,0",,,,,"  194",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-08","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-09","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-10","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-11","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-12","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-13","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"  183",",I,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-14","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  194",",I,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-15","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  183",",,0",,,,,"  194",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-16","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  194",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-17","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-18","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-19","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-20","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-21","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-22","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-23","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  200",",,0",,,,,"  256",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-24","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  161",",,0",,,,,"  222",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-25","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  144",",,0",,,,,"  206",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-26","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  133",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-27","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  167",",,0",,,,,"  206",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-28","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-29","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  150",",,0",,,,,"  194",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-08-30","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-08-31","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-01","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-02","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-03","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-04","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  128",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-05","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-06","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  167",",,0",,,,,"  244",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-07","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  200",",,0",,,,,"  244",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-08","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  194",",,0",,,,,"  256",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-09","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  106",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-10","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-11","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-12","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-13","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-14","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-15","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-16","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-17","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00041112","1958-09-18","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  161",",,0",,,,,"  239",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-19","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  117",",,0",,,,,"  150",",,0,0800",,,,,,,,,,,,,,,,
"USC00041112","1958-09-20","38.76667","-122.15","89.6","BROOKS FARNHAM RANCH, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
