"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00503165","2011-09-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    3",",,7,0800",,,,,,,,,,,,,"   61",",,7,0800",,
"USC00503165","2011-09-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   94",",,7","   22",",,7",,,,,"   22",",,7,0800",,
"USC00503165","2011-09-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  122",",,7","   22",",,7",,,,,"   22",",,7,0800",,
"USC00503165","2011-09-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   94",",,7","    0",",,7",,,,,"   11",",,7,0800",,
"USC00503165","2011-09-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   44",",,7","   11",",,7",,,,,"   11",",,7,0800",,
"USC00503165","2011-09-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   44",",,7","  -11",",,7",,,,,"  -11",",,7,0800",,
"USC00503165","2011-09-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -28",",,7",,,,,"  -28",",,7,0800",,
"USC00503165","2011-09-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   56",",,7","  -28",",,7",,,,,"  -22",",,7,0800",,
"USC00503165","2011-09-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   44",",,7","  -22",",,7",,,,,"  -22",",,7,0800",,
"USC00503165","2011-09-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800",,,,,"   28",",,7","  -50",",,7",,,,,"  -28",",,7,0800",,
"USC00503165","2011-09-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   28",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,
"USC00503165","2011-10-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","   10",",,7","    0","T,,7,0800","    6",",,7","  -22",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   22",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,
"USC00503165","2011-10-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -33",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -56",",,7",,,,,"  -56",",,7,0800",,
"USC00503165","2011-10-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -56",",,7",,,,,"   -6",",,7,0800",,
"USC00503165","2011-10-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   33",",,7","  -22",",,7",,,,,"  -22",",,7,0800",,
"USC00503165","2011-10-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   50",",,7","  -22",",,7",,,,,"  -11",",,7,0800",,
"USC00503165","2011-10-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","   11",",,7","  -28",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   25",",,7,0800","    0",",,7","    0",",,7,0800","    6",",,7","  -22",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   22",",,7","  -50",",,7",,,,,"  -50",",,7,0800",,
"USC00503165","2011-10-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","    6",",,7","  -50",",,7",,,,,"  -28",",,7,0800",,
"USC00503165","2011-10-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    3",",,7,0800","    0",",,7","    0",",,7,0800","   -6",",,7","  -39",",,7",,,,,"  -39",",,7,0800",,
"USC00503165","2011-10-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  -17",",,7"," -111",",,7",,,,,"  -83",",,7,0800",,
"USC00503165","2011-10-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  -17",",,7","  -83",",,7",,,,,"  -56",",,7,0800",,
"USC00503165","2011-10-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","    6",",,7","  -56",",,7",,,,,"  -28",",,7,0800",,
"USC00503165","2011-10-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   17",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,
"USC00503165","2011-10-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","   10",",,7","    0","T,,7,0800","    0",",,7","  -33",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   18",",,7,0800",,,,,"    6",",,7","  -17",",,7",,,,,"  -17",",,7,0800",,
"USC00503165","2011-10-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    8",",,7","    0","T,,7,0800","    6",",,7","  -28",",,7",,,,,"  -22",",,7,0800",,
"USC00503165","2011-10-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   25",",,7,0800","   13",",,7","   25",",,7,0800","   -6",",,7","  -72",",,7",,,,,"  -39",",,7,0800",,
"USC00503165","2011-10-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","   25",",,7,0800","  -22",",,7","  -72",",,7",,,,,"  -72",",,7,0800",,
"USC00503165","2011-10-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","   25",",,7,0800","  -67",",,7"," -128",",,7",,,,,"  -94",",,7,0800",,
"USC00503165","2011-10-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","   13",",,7","   51",",,7,0800","  -61",",,7"," -106",",,7",,,,,"  -94",",,7,0800",,
"USC00503165","2011-10-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","   51",",,7,0800","  -61",",,7"," -117",",,7",,,,," -117",",,7,0800",,
"USC00503165","2011-10-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","   51",",,7,0800","  -72",",,7"," -128",",,7",,,,,"  -83",",,7,0800",,
"USC00503165","2011-10-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","   20",",,7","   76",",,7,0800","  -39",",,7","  -83",",,7",,,,,"  -50",",,7,0800",,
"USC00503165","2011-10-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   56",",,7,0800","   23",",,7","  127",",,7,0800","  -50",",,7","  -94",",,7",,,,,"  -94",",,7,0800",,
"USC00503165","2011-10-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  127",",,7,0800","  -28",",,7"," -161",",,7",,,,," -150",",,7,0800",,
"USC00503165","2011-10-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  127",",,7,0800"," -111",",,7"," -222",",,7",,,,," -222",",,7,0800",,
"USC00503165","2011-10-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  127",",,7,0800"," -144",",,7"," -222",",,7",,,,," -144",",,7,0800",,
"USC00503165","2011-10-31","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","   15",",,7","  152",",,7,0800","  -94",",,7"," -156",",,7",,,,," -156",",,7,0800",,
"USC00503165","2011-11-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  152",",,7,0800"," -128",",,7"," -239",",,7",,,,," -239",",,7,0800",,
"USC00503165","2011-11-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  127",",,7,0800"," -189",",,7"," -283",",,7",,,,," -272",",,7,0800",,
"USC00503165","2011-11-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  152",",,7,0800"," -189",",,7"," -283",",,7",,,,," -272",",,7,0800",,
"USC00503165","2011-11-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    3",",,7","  152",",,7,0800"," -133",",,7"," -272",",,7",,,,," -139",",,7,0800",,
"USC00503165","2011-11-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   43",",,7,0800","   63",",,7","  203",",,7,0800"," -139",",,7"," -233",",,7",,,,," -178",",,7,0800",,
"USC00503165","2011-11-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  203",",,7,0800"," -156",",,7"," -233",",,7",,,,," -156",",,7,0800",,
"USC00503165","2011-11-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   38",",,7,0800","   51",",,7","  229",",,7,0800"," -139",",,7"," -161",",,7",,,,," -139",",,7,0800",,
"USC00503165","2011-11-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   30",",,7,0800","   13",",,7","  254",",,7,0800"," -133",",,7"," -206",",,7",,,,," -189",",,7,0800",,
"USC00503165","2011-11-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    8",",,7,0800","    8",",,7","  254",",,7,0800"," -167",",,7"," -283",",,7",,,,," -222",",,7,0800",,
"USC00503165","2011-11-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -189",",,7"," -222",",,7",,,,," -189",",,7,0800",,
"USC00503165","2011-11-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    8",",,7","  254",",,7,0800"," -189",",,7"," -250",",,7",,,,," -206",",,7,0800",,
"USC00503165","2011-11-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -133",",,7"," -206",",,7",,,,," -167",",,7,0800",,
"USC00503165","2011-11-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -150",",,7"," -172",",,7",,,,," -150",",,7,0800",,
"USC00503165","2011-11-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   18",",,7,0800","   13",",,7","  254",",,7,0800"," -150",",,7"," -289",",,7",,,,," -283",",,7,0800",,
"USC00503165","2011-11-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -283",",,7"," -361",",,7",,,,," -361",",,7,0800",,
"USC00503165","2011-11-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -333",",,7"," -422",",,7",,,,," -417",",,7,0800",,
"USC00503165","2011-11-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -378",",,7"," -422",",,7",,,,," -411",",,7,0800",,
"USC00503165","2011-11-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -383",",,7"," -417",",,7",,,,," -411",",,7,0800",,
"USC00503165","2011-11-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -378",",,7"," -417",",,7",,,,," -411",",,7,0800",,
"USC00503165","2011-11-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -383",",,7"," -444",",,7",,,,," -406",",,7,0800",,
"USC00503165","2011-11-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -372",",,7"," -406",",,7",,,,," -372",",,7,0800",,
"USC00503165","2011-11-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -211",",,7"," -372",",,7",,,,," -217",",,7,0800",,
"USC00503165","2011-11-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -217",",,7"," -228",",,7",,,,," -217",",,7,0800",,
"USC00503165","2011-11-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  254",",,7,0800"," -206",",,7"," -222",",,7",,,,," -206",",,7,0800",,
"USC00503165","2011-11-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","   13",",,7","  279",",,7,0800"," -200",",,7"," -272",",,7",,,,," -244",",,7,0800",,
"USC00503165","2011-11-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  152",",I,7,0800"," -239",",,7"," -339",",,7",,,,," -333",",,7,0800","    1",",,7"
"USC00503165","2011-11-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",I,7","  279",",I,7,0800"," -311",",,7"," -394",",,7",,,,," -394",",,7,0800",,
"USC00503165","2011-11-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  279",",,7,0800"," -372",",,7"," -400",",,7",,,,," -389",",,7,0800",,
"USC00503165","2011-11-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  279",",,7,0800"," -350",",,7"," -400",",,7",,,,," -378",",,7,0800",,
"USC00503165","2011-11-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  279",",,7,0800"," -233",",,7"," -378",",,7",,,,," -239",",,7,0800",,
"USC00503165","2011-12-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  279",",,7,0800"," -233",",,7"," -294",",,7",,,,," -261",",,7,0800",,
"USC00503165","2011-12-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  279",",,7,0800"," -200",",,7"," -261",",,7",,,,," -206",",,7,0800",,
"USC00503165","2011-12-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   25",",,7,0800","   33",",,7","  305",",,7,0800"," -128",",,7"," -233",",,7",,,,," -228",",,7,0800",,
"USC00503165","2011-12-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","   13",",,7","  305",",,7,0800"," -100",",,7"," -250",",,7",,,,," -106",",,7,0800",,
"USC00503165","2011-12-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    8",",,7,0800","   13",",,7","  305",",,7,0800","  -39",",,7"," -106",",,7",,,,,"  -89",",,7,0800",,
"USC00503165","2011-12-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  305",",,7,0800","  -78",",,7"," -183",",,7",,,,," -172",",,7,0800",,
"USC00503165","2011-12-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  330",",,7,0800"," -172",",,7"," -322",",,7",,,,," -294",",,7,0800",,
"USC00503165","2011-12-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","   10",",,7","  330",",,7,0800","  -78",",,7"," -328",",,7",,,,," -200",",,7,0800",,
"USC00503165","2011-12-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  330",",,7,0800"," -156",",,7"," -200",",,7",,,,," -161",",,7,0800",,
"USC00503165","2011-12-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  330",",,7,0800","  -56",",,7"," -200",",,7",,,,,"  -61",",,7,0800",,
"USC00503165","2011-12-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  330",",,7,0800","  -56",",,7"," -200",",,7",,,,," -139",",,7,0800",,
"USC00503165","2011-12-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   99",",,7,0800","  140",",,7","  406",",,7,0800","  -78",",,7"," -194",",,7",,,,,"  -83",",,7,0800",,
"USC00503165","2011-12-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   30",",,7,0800","   63",",,7","  432",",,7,0800","  -61",",,7"," -133",",,7",,,,," -133",",,7,0800",,
"USC00503165","2011-12-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","   13",",,7","  432",",,7,0800"," -133",",,7"," -200",",,7",,,,," -200",",,7,0800",,
"USC00503165","2011-12-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   20",",,7,0800","   38",",,7","  457",",,7,0800"," -189",",,7"," -256",",,7",,,,," -239",",,7,0800",,
"USC00503165","2011-12-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   28",",,7,0800","   51",",,7","  508",",,7,0800"," -167",",,7"," -244",",,7",,,,," -178",",,7,0800",,
"USC00503165","2011-12-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  508",",,7,0800"," -167",",,7"," -244",",,7",,,,," -244",",,7,0800",,
"USC00503165","2011-12-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  508",",,7,0800"," -167",",,7"," -294",",,7",,,,," -250",",,7,0800",,
"USC00503165","2011-12-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    8",",,7","  457",",,7,0800"," -106",",,7"," -261",",,7",,,,," -150",",,7,0800",,
"USC00503165","2011-12-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  457",",,7,0800"," -150",",,7"," -244",",,7",,,,,,,,
"USC00503165","2011-12-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  457",",,7,0800"," -128",",,7"," -233",",,7",,,,," -128",",,7,0800",,
"USC00503165","2011-12-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","   20",",,7","  457",",,7,0800"," -128",",,7"," -167",",,7",,,,," -161",",,7,0800",,
"USC00503165","2011-12-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US",,,"   20",",,7","  483",",,7,0800"," -156",",,7"," -367",",,7","    5",",,7","   30",",,7"," -217",",,7,0800",,
"USC00503165","2011-12-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    8",",,7","  457",",,7,0800"," -150",",,7"," -367",",,7",,,,," -333",",,7,0800",,
"USC00503165","2011-12-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  457",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-12-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  457",",,7,0800"," -222",",,7"," -356",",,7",,,,," -333",",,7,0800",,
"USC00503165","2011-12-31","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    8",",,7,0800","   10",",,7","  457",",,7,0800"," -222",",,7"," -356",",,7",,,,," -283",",,7,0800",,
"USC00503165","2012-01-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  457",",,7,0800"," -272",",,7"," -389",",,7",,,,," -317",",,7,0800",,
"USC00503165","2012-01-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","   13",",,7","  457",",,7,0800"," -272",",,7"," -389",",,7",,,,," -289",",,7,0800",,
"USC00503165","2012-01-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   20",",,7,0800","   15",",,7","  457",",,7,0800"," -256",",,7"," -389",",,7",,,,," -389",",,7,0800",,
"USC00503165","2012-01-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  483",",,7,0800"," -256",",,7"," -406",",,7",,,,," -333",",,7,0800",,
"USC00503165","2012-01-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   20",",,7,0800","   46",",,7","  508",",,7,0800"," -256",",,7"," -339",",,7",,,,," -311",",,7,0800",,
"USC00503165","2012-01-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  508",",,7,0800"," -267",",,7"," -344",",,7",,,,," -272",",,7,0800",,
"USC00503165","2012-01-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","   13",",,7","  483",",,7,0800"," -228",",,7"," -394",",,7",,,,," -372",",,7,0800",,
"USC00503165","2012-01-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","   20",",,7","  508",",,7,0800"," -278",",,7"," -389",",,7",,,,," -289",",,7,0800",,
"USC00503165","2012-01-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   18",",,7,0800","   13",",,7","  533",",,7,0800"," -228",",,7"," -372",",,7",,,,," -367",",,7,0800",,
"USC00503165","2012-01-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -228",",,7"," -383",",,7",,,,," -300",",,7,0800",,
"USC00503165","2012-01-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -194",",,7"," -389",",,7",,,,," -256",",,7,0800",,
"USC00503165","2012-01-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","   13",",,7","  533",",,7,0800"," -156",",,7"," -389",",,7",,,,," -194",",,7,0800",,
"USC00503165","2012-01-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    3",",,7,0800","    8",",,7","  559",",,7,0800"," -194",",,7"," -289",",,7",,,,," -283",",,7,0800",,
"USC00503165","2012-01-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -283",",,7"," -406",",,7",,,,," -400",",,7,0800",,
"USC00503165","2012-01-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -389",",,7"," -467",",,7",,,,," -461",",,7,0800",,
"USC00503165","2012-01-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -433",",,7"," -472",",,7",,,,," -433",",,7,0800",,
"USC00503165","2012-01-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -394",",,7"," -472",",,7",,,,," -439",",,7,0800","    1",",,7"
"USC00503165","2012-01-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -411",",,7"," -444",",,7",,,,," -422",",,7,0800",,
"USC00503165","2012-01-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","   13",",,7","  533",",,7,0800"," -306",",,7"," -428",",,7",,,,," -333",",,7,0800",,
"USC00503165","2012-01-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -333",",,7"," -389",",,7",,,,," -383",",,7,0800",,
"USC00503165","2012-01-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -339",",,7"," -394",",,7",,,,," -344",",,7,0800",,
"USC00503165","2012-01-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -222",",,7"," -344",",,7",,,,," -261",",,7,0800",,
"USC00503165","2012-01-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  533",",,7,0800"," -222",",,7"," -383",",,7",,,,," -306",",,7,0800",,
"USC00503165","2012-01-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -289",",,7"," -339",",,7",,,,," -306",",,7,0800",,
"USC00503165","2012-01-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -278",",,7"," -317",",,7",,,,," -289",",,7,0800",,
"USC00503165","2012-01-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    8",",,7","  533",",,7,0800"," -283",",,7"," -344",",,7",,,,," -344",",,7,0800",,
"USC00503165","2012-01-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -339",",,7"," -433",",,7",,,,," -417",",,7,0800",,
"USC00503165","2012-01-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -394",",,7"," -528",",,7",,,,," -528",",,7,0800",,
"USC00503165","2012-01-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","  559",",,7,0800"," -394",",,7"," -539",",,7",,,,," -533",",,7,0800",,
