"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00214692","2015-04-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-04-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-04-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-04-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-04-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   13",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    5",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   94",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00214692","2015-05-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  320",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  107",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   10",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    2",",,7","  213",",,7",,,,,,,,,,,,,,,,
"USC00214692","2015-05-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    2",",,7","  221",",,7",,,,,,,,,,,,,,,,
"USC00214692","2015-05-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    3",",,7","  109",",,7",,,,,,,,,,,,,,,,
"USC00214692","2015-05-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  124",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  114",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-05-31","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  310",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   15",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   41",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   15",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   61",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    2",",,7","  389",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00214692","2015-06-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  117",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  140",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-06-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  284",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00214692","2015-07-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   64",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  109",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   25",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  257",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,"    1",",,7"
"USC00214692","2015-07-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  434",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00214692","2015-07-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    2",",,7","  114",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00214692","2015-07-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-07-31","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   91",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   30",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,7,","    0",",,7,","    8",",,7","   51",",,7",,,,,,,,,,,,,,,,
"USC00214692","2015-08-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  279",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   25",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   28",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-08-31","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  264",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  147",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   69",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   13",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   38",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  175",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2015-09-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,7,0700","    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,
