"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00236263","1948-04-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-12","37.53333","-91.05",,"OATES TOWER, MO US","   66",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-13","37.53333","-91.05",,"OATES TOWER, MO US","  145",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-24","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-26","37.53333","-91.05",,"OATES TOWER, MO US","   94",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-04-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-01","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-02","37.53333","-91.05",,"OATES TOWER, MO US","  155",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-04","37.53333","-91.05",,"OATES TOWER, MO US","   61",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-06","37.53333","-91.05",,"OATES TOWER, MO US","   66",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-07","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-11","37.53333","-91.05",,"OATES TOWER, MO US","  145",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-12","37.53333","-91.05",,"OATES TOWER, MO US","   84",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-13","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-16","37.53333","-91.05",,"OATES TOWER, MO US","  264",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-24","37.53333","-91.05",,"OATES TOWER, MO US","  137",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-05-31","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-06","37.53333","-91.05",,"OATES TOWER, MO US","  216",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-13","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-15","37.53333","-91.05",,"OATES TOWER, MO US","   86",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-16","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-18","37.53333","-91.05",,"OATES TOWER, MO US","  442",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-19","37.53333","-91.05",,"OATES TOWER, MO US","   56",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-24","37.53333","-91.05",,"OATES TOWER, MO US","   71",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-26","37.53333","-91.05",,"OATES TOWER, MO US","   71",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-27","37.53333","-91.05",,"OATES TOWER, MO US","  259",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-28","37.53333","-91.05",,"OATES TOWER, MO US","  251",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-29","37.53333","-91.05",,"OATES TOWER, MO US","  152",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-06-30","37.53333","-91.05",,"OATES TOWER, MO US","   10",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-05","37.53333","-91.05",,"OATES TOWER, MO US","   91",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-06","37.53333","-91.05",,"OATES TOWER, MO US","  272",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1948-07-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-13","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-14","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-20","37.53333","-91.05",,"OATES TOWER, MO US","   69",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-23","37.53333","-91.05",,"OATES TOWER, MO US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1948-07-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-26","37.53333","-91.05",,"OATES TOWER, MO US","  188",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-07-27","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-07-31","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-04","37.53333","-91.05",,"OATES TOWER, MO US","   74",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-10","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-13","37.53333","-91.05",,"OATES TOWER, MO US","  117",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-14","37.53333","-91.05",,"OATES TOWER, MO US","   56",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-26","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-27","37.53333","-91.05",,"OATES TOWER, MO US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-28","37.53333","-91.05",,"OATES TOWER, MO US","  160",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-08-31","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-03","37.53333","-91.05",,"OATES TOWER, MO US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-09-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-05","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-06","37.53333","-91.05",,"OATES TOWER, MO US","  104",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-07","37.53333","-91.05",,"OATES TOWER, MO US","  157",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00236263","1948-09-08","37.53333","-91.05",,"OATES TOWER, MO US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1948-09-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
