"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00067969","1953-05-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  106",",,0","  250",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  100",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  117",",,0","  217",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  228",",,0","  128",",,0","  200",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-14","41.06667","-73.5","34.1","STAMFORD, CT US","   36",",,0","    0",",,0","    0",",,0","  200",",,0","  139",",,0","  183",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-15","41.06667","-73.5","34.1","STAMFORD, CT US","   56",",,0","    0",",,0","    0",",,0","  189",",,0","  117",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-16","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    0",",,0","    0",",,0","  206",",,0","  122",",,0","  194",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  128",",,0","  172",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-18","41.06667","-73.5","34.1","STAMFORD, CT US","   99",",,0","    0",",,0","    0",",,0","  294",",,0","  133",",,0","  278",",,0",,,,,,,,,,,,,"    1",",,0",,
"USC00067969","1953-05-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  278",",,0","  128",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  128",",,0","  206",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-21","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  122",",,0","  194",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  117",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-23","41.06667","-73.5","34.1","STAMFORD, CT US","   56",",,0","    0",",,0","    0",",,0","  244",",,0","  178",",,0","  200",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-05-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  117",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  111",",,0","  206",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-26","41.06667","-73.5","34.1","STAMFORD, CT US","   33",",,0","    0",",,0","    0",",,0","  206",",,0","  111",",,0","  128",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-27","41.06667","-73.5","34.1","STAMFORD, CT US","   38",",,0","    0",",,0","    0",",,0","  211",",,0","   89",",,0","  167",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-28","41.06667","-73.5","34.1","STAMFORD, CT US","   13",",,0","    0",",,0","    0",",,0","  189",",,0","   89",",,0","  167",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-29","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   50",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-05-30","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00067969","1953-05-31","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   78",",,0","  167",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   89",",,0","  206",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-02","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   89",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-03","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   72",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","  106",",,0","  244",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  172",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  183",",,0","  322",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-07","41.06667","-73.5","34.1","STAMFORD, CT US","   41",",,0","    0",",,0","    0",",,0","  322",",,0","  189",",,0","  250",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-06-08","41.06667","-73.5","34.1","STAMFORD, CT US","  229",",,0","    0",",,0","    0",",,0","  256",",,0","  122",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  150",",,0","  300",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1953-06-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  133",",,0","  256",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-06-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  111",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   78",",,0","  183",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-13","41.06667","-73.5","34.1","STAMFORD, CT US","   23",",,0","    0",",,0","    0",",,0","  194",",,0","  122",",,0","  122",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-14","41.06667","-73.5","34.1","STAMFORD, CT US","  203",",,0","    0",",,0","    0",",,0","  183",",,0","  100",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-15","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","   72",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  106",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  139",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  100",",,0","  228",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  144",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  172",",,0","  328",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-21","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  211",",,0","  322",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-22","41.06667","-73.5","34.1","STAMFORD, CT US","   20",",,0","    0",",,0","    0",",,0","  328",",,0","  206",",,0","  217",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  311",",,0","  161",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  106",",,0","  250",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  128",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  156",",,0","  278",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-27","41.06667","-73.5","34.1","STAMFORD, CT US","   23",",,0","    0",",,0","    0",",,0","  306",",,0","  200",",,0",,,,,,,,,,,,,,,,,,
"USC00067969","1953-06-28","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  150",",,0","  261",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-29","41.06667","-73.5","34.1","STAMFORD, CT US","  112",",,0","    0",",,0","    0",",,0","  294",",,0","  189",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-06-30","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  194",",,0","  317",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  194",",,0","  311",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-02","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  206",",,0","  306",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-03","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0","    0",",,0","    0",",,0","  317",",,0","  222",",,0",,,,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-07-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  111",",,0","  267",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  150",",,0","  261",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  144",",,0","  250",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-07","41.06667","-73.5","34.1","STAMFORD, CT US","   69",",,0","    0",",,0","    0",",,0","  306",",,0","  211",",,0",,,,,,,,,,,,,,,,,,
"USC00067969","1953-07-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  150",",,0","  267",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  272",",,0","  161",",,0","  256",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-07-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  106",",,0","  250",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  117",",,0",,,,,,,,,,,,,,,,,,
"USC00067969","1953-07-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  133",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","  150",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  150",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-15","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  139",",,0","  317",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  194",",,0","  344",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  211",",,0","  344",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  244",",,0","  344",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  189",",,0","  278",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  200",",,0","  300",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-21","41.06667","-73.5","34.1","STAMFORD, CT US","  107",",,0","    0",",,0","    0",",,0","  306",",,0","  194",",,0","  267",",,0",,,,,,,,,"    1",",,0",,,,,,
"USC00067969","1953-07-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  194",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-23","41.06667","-73.5","34.1","STAMFORD, CT US"," 1074",",,0","    0",",,0","    0",",,0","  256",",,0","  183",",,0","  222",",,0",,,,,,,,,"    1",",,0",,,,,,
"USC00067969","1953-07-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  161",",,0","  261",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  111",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  106",",,0","  267",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-27","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  189",",,0","  300",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-28","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  194",",,0","  283",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-29","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  144",",,0","  300",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-07-30","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0","    0",",,0","    0",",,0","  339",",,0","  228",",,0",,,,,,,,,,,,,,,,,,
"USC00067969","1953-07-31","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  161",",,0","  294",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  156",",,0","  294",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-02","41.06667","-73.5","34.1","STAMFORD, CT US","   25",",,0","    0",",,0","    0",",,0","  289",",,0","  122",",,0","  144",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-03","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  122",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  117",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-05","41.06667","-73.5","34.1","STAMFORD, CT US","   20",",,0","    0",",,0","    0",",,0","  317",",,0","  206",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  133",",,0","  244",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  150",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  167",",,0","  244",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-09","41.06667","-73.5","34.1","STAMFORD, CT US","   10",",,0","    0",",,0","    0",",,0","  256",",,0","  156",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-10","41.06667","-73.5","34.1","STAMFORD, CT US","  142",",,0","    0",",,0","    0",",,0","  283",",,0","  200",",,0","  267",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  161",",,0","  278",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  167",",,0","  261",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  183",",,0","  267",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1953-08-14","41.06667","-73.5","34.1","STAMFORD, CT US","   18",",,0","    0",",,0","    0",",,0","  272",",,0","  194",",,0","  200",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-15","41.06667","-73.5","34.1","STAMFORD, CT US","  318",",,0","    0",",,0","    0",",,0","  333",",,0","  189",",,0","  311",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  128",",,0","  278",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-17","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0","    0",",,0","    0",",,0","  283",",,0","  128",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  128",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  106",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  111",",,0","  228",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-21","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  111",",,0","  217",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  117",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  111",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  156",",,0","  289",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1953-08-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  156",",,0","  267",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  178",",,0","  289",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1953-08-27","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  178",",,0","  289",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-28","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  183",",,0","  328",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-29","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  367",",,0","  183",",,0","  356",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-30","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  194",",,0","  311",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-08-31","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  189",",,0","  350",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  172",",,0","  300",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-02","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  383",",,0","  200",",,0",,,,,,,,,,,,,,,,,,
"USC00067969","1953-09-03","41.06667","-73.5","34.1","STAMFORD, CT US","   13",",,0","    0",",,0","    0",",,0","  344",",,0","  206",",,0","  283",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-09-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  222",",,0","  283",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-09-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  222",",,0","  267",",,0",,,,,,,,,,,,,"    1",",,0",,
"USC00067969","1953-09-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  189",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  200",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  128",",,0","  233",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  111",",,0","  217",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   83",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   89",",,0","  239",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  106",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-13","41.06667","-73.5","34.1","STAMFORD, CT US","  178",",,0","    0",",,0","    0",",,0","  228",",,0",,,"  172",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-09-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   50",",,0","  189",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-15","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  111",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-16","41.06667","-73.5","34.1","STAMFORD, CT US","   94",",,0","    0",",,0","    0",",,0","  267",",,0","  133",",,0",,,,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1953-09-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   89",",,0","  189",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   83",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   94",",,0","  200",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  161",",,0","  228",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-21","41.06667","-73.5","34.1","STAMFORD, CT US","   61",",,0","    0",",,0","    0",",,0","  278",",,0","  178",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-22","41.06667","-73.5","34.1","STAMFORD, CT US","   25",",,0","    0",",,0","    0",",,0","  256",",,0","  106",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   39",",,0","  156",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   39",",,0","  172",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   72",",,0","  194",",,0",,,,,,,,,,,,,,,,
"USC00067969","1953-09-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  150",",,0","  233",",,0",,,,,,,,,,,,,,,,
