"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023191","2009-12-28","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","   89",",,W",,,,,"   26",",,W",,," 0119",",,W",,,,,,,"   10",",,W","   10",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2009-12-29","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  133",",,W","   89",",,W",,,,,"   28",",,W",,," 1051",",,W",,,,,,,"  250",",,W","  270",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2009-12-30","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   89",",,W",,,,,"  117",",,W","   89",",,W",,,,,"   45",",,W",,," 1606",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2009-12-31","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  150",",,W","   89",",,W",,,,,"   30",",,W",,," 0049",",,W",,,,,,,"   90",",,W","   60",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  178",",,W","  117",",,W",,,,,"   38",",,W",,," 2327",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  133",",,W",,,,,"   43",",,W",,," 0302",",,W",,,,,,,"  320",",,W","  310",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  161",",,W",,,,,"   17",",,W",,," 0849",",,W",,,,,,,"  140",",,W","  130",",,W",,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","  150",",,W",,,,,"   20",",,W",,," 0951",",,W",,,,,,,"  330",",,W","  130",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  150",",,W",,,,,"   22",",,W",,," 2213",",,W",,,,,,,"  260",",,W","  310",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","  150",",,W",,,,,"   13",",,W",,," 1350",",,W",,,,,,,"   10",",,W","  250",",,W",,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  200",",,W","  139",",,W",,,,,"   12",",,W",,," 1248",",,W",,,,,,,"  290",",,W","  300",",,W",,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","  144",",,W",,,,,"   15",",,W",,," 0523",",,W",,,,,,,"   80",",,W","   80",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  206",",,W","  128",",,W",,,,,"   22",",,W",,," 2303",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","  144",",,W",,,,,"   32",",,W",,," 0049",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  161",",,W",,,,,"   25",",,W",,," 1039",",,W",,,,,,,"   90",",,W","  140",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  194",",,W","   89",",,W",,,,,"   16",",,W",,," 2250",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-01-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   99",",,W",,,,,"  128",",,W","   94",",,W",,,,,"   47",",,W",,," 0821",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   81",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","  100",",,W",,,,,"   36",",,W",,," 2313",",,W",,,,,,,"  100",",,W","  100",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","  133",",,W",,,,,"   31",",,W",,," 0036",",,W",,,,,,,"   90",",,W","   70",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-16","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  167",",,W","   89",",,W",,,,,"   21",",,W",,," 1435",",,W",,,,,,,"  240",",,W","  210",",,W",,,,,"   54",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-01-17","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   43",",,W",,,,,"  139",",,W","   89",",,W",,,,,"   15",",,W",,," 2225",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,"   54",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-18","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  442",",,W",,,,,"  128",",,W","   94",",,W",,,,,"   72",",,W",,," 1419",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,"  170",",,W","  228",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-19","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  361",",,W",,,,,"  117",",,W","   89",",,W",,,,,"   78",",,W",,," 1216",",,W",,,,,,,"  270",",,W","  210",",,W",,,,,"  165",",,W","  282",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-20","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  284",",,W",,,,,"  106",",,W","   89",",,W",,,,,"   63",",,W",,," 1341",",,W",,,,,,,"  180",",,W","  170",",,W",,,,,"  157",",,W","  219",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-21","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  312",",,W",,,,,"  106",",,W","   72",",,W",,,,,"   98",",,W",,," 1531",",,W",,,,,,,"  230",",,W","  240",",,W",,,,,"  161",",,W","  215",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-22","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  114",",,W",,,,,"  100",",,W","   56",",,W",,,,,"   78",",,W",,," 0149",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"  148",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-01-23","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  100",",,W","   67",",,W",,,,,"   45",",,W",,," 0104",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-24","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  111",",,W","   67",",,W",,,,,"   18",",,W",,," 1846",",,W",,,,,,,"  270",",,W","  290",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-25","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  139",",,W","   72",",,W",,,,,"   28",",,W",,," 1839",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   67",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-26","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   46",",,W",,,,,"  111",",,W","   78",",,W",,,,,"   37",",,W",,," 2207",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,"   54",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-27","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  139",",,W","   83",",,W",,,,,"   30",",,W",,," 1004",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-28","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","  106",",,W",,,,,"   22",",,W",,," 1013",",,W",,,,,,,"  100",",,W","   90",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-01-29","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  156",",,W","   89",",,W",,,,,"   20",",,W",,," 1600",",,W",,,,,,,"  240",",,W","  250",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-01-30","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  117",",,W","   78",",,W",,,,,"   35",",,W",,," 1653",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   63",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-01-31","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  122",",,W","   72",",,W",,,,,"   20",",,W",,," 1413",",,W",,,,,,,"  260",",,W","  270",",,W",,,,,"   45",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  139",",,W","   78",",,W",,,,,"   12",",,W",,," 1326",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  122",",,W","   83",",,W",,,,,"   21",",,W",,," 1718",",,W",,,,,,,"  290",",,W","  300",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   83",",,W",,,,,"   33",",,W",,," 0916",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   67",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  128",",,W","   83",",,W",,,,,"   28",",,W",,," 1224",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-02-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  373",",,W",,,,,"  122",",,W","   89",",,W",,,,,"   67",",,W",,," 1721",",,W",,,,,,,"  180",",,W","  170",",,W",,,,,"  125",",,W","  170",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  531",",,W",,,,,"  122",",,W","   89",",,W",,,,,"   70",",,W",,," 0558",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,"  134",",,W","  206",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00023191","2010-02-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  111",",,W","   78",",,W",,,,,"   68",",,W",,," 0256",",,W",,,,,,,"  270",",,W","  290",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  122",",,W","   78",",,W",,,,,"   22",",,W",,," 1306",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  165",",,W",,,,,"  106",",,W","   56",",,W",,,,,"   38",",,W",,," 2007",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0","T,,W",,,,,"  122",",,W","   56",",,W",,,,,"   34",",,W",,," 2216",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  128",",,W","   83",",,W",,,,,"   25",",,W",,," 0936",",,W",,,,,,,"  220",",,W","  120",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  144",",,W","   83",",,W",,,,,"   23",",,W",,," 1742",",,W",,,,,,,"  250",",,W","  270",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","  117",",,W",,,,,"   21",",,W",,," 1716",",,W",,,,,,,"  310",",,W","  320",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  156",",,W",,,,,"   25",",,W",,," 1941",",,W",,,,,,,"  320",",,W","  310",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  161",",,W",,,,,"   17",",,W",,," 2206",",,W",,,,,,,"  320",",,W","  320",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-16","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  228",",,W","  167",",,W",,,,,"   16",",,W",,," 1933",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-17","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","  144",",,W",,,,,"   17",",,W",,," 1903",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-18","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  167",",,W","   83",",,W",,,,,"   14",",,W",,," 1708",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,"   45",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-19","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   23",",,W",,,,,"  117",",,W","   78",",,W",,,,,"   27",",,W",,," 2243",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-02-20","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  117",",,W","   72",",,W",,,,,"   41",",,W",,," 2352",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   76",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-21","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   33",",,W",,,,,"  117",",,W","   83",",,W",,,,,"   82",",,W",,," 2301",",,W",,,,,,,"  270",",,W","  250",",,W",,,,,"  134",",,W","  165",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-22","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  139",",,W","   89",",,W",,,,,"   66",",,W",,," 0329",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-23","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  144",",,W","   89",",,W",,,,,"   30",",,W",,," 0106",",,W",,,,,,,"  100",",,W","   90",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-02-24","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   81",",,W",,,,,"  128",",,W","   83",",,W",,,,,"   31",",,W",,," 1910",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-02-25","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   10",",,W",,,,,"  161",",,W","   94",",,W",,,,,"   24",",,W",,," 2005",",,W",,,,,,,"  260",",,W","  270",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-26","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  183",",,W","  106",",,W",,,,,"   23",",,W",,," 2247",",,W",,,,,,,"  210",",,W","  220",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2010-02-27","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","  183",",,W",,,,,"  117",",,W","   83",",,W",,,,,"   81",",,W",,," 1804",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"  139",",,W","  183",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-02-28","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  139",",,W","   78",",,W",,,,,"   29",",,W",,," 0026",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","   89",",,W",,,,,"   30",",,W",,," 2107",",,W",,,,,,,"  260",",,W","  130",",,W",,,,,"   72",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-03-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  133",",,W","   94",",,W",,,,,"   28",",,W",,," 1307",",,W",,,,,,,"  330",",,W","  250",",,W",,,,,"   54",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   38",",,W",,,,,"  122",",,W","   83",",,W",,,,,"   44",",,W",,," 2217",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"   98",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-03-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   10",",,W",,,,,"  106",",,W","   72",",,W",,,,,"   59",",,W",,," 1050",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  122",",,W","   67",",,W",,,,,"   29",",,W",,," 1412",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","   81",",,W",,,,,"  117",",,W","   67",",,W",,,,,"   38",",,W",,," 1557",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  122",",,W","   72",",,W",,,,,"   59",",,W",,," 2151",",,W",,,,,,,"  260",",,W","  270",",,W",,,,,"  103",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-03-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0","T,,W",,,,,"  117",",,W","   72",",,W",,,,,"   52",",,W",,," 2339",",,W",,,,,,,"  280",",,W","  270",",,W",,,,,"  130",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  100",",,W","   56",",,W",,,,,"   87",",,W",,," 0337",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  106",",,W","   67",",,W",,,,,"   81",",,W",,," 1234",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"  157",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   67",",,W",,,,,"   26",",,W",,," 2353",",,W",,,,,,,"   10",",,W","  360",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2010-03-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  144",",,W","   89",",,W",,,,,"   36",",,W",,," 2259",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   81",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-03-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W",,,,,"  111",",,W","   83",",,W",,,,,"   47",",,W",,," 1001",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"  112",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2010-03-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","   78",",,W",,,,,"   30",",,W",,," 0352",",,W",,,,,,,"   80",",,W","   70",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","  139",",,W",,,,,"   38",",,W",,," 2337",",,W",,,,,,,"   90",",,W","   90",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-16","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  239",",,W","  161",",,W",,,,,"   41",",,W",,," 1340",",,W",,,,,,,"  160",",,W","  170",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-17","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","  178",",,W",,,,,"   25",",,W",,," 2140",",,W",,,,,,,"  270",",,W","  320",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2010-03-18","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","  100",",,W",,,,,"   24",",,W",,," 2317",",,W",,,,,,,"  240",",,W","  140",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
