"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00365216","1928-09-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6",,,,,,,,
"USC00365216","1928-09-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  236",",,6",,,,,,,,
"USC00365216","1928-09-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1928-09-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    0","P,,6",,,,,,,,
"USC00365216","1928-09-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  109",",,6",,,,,,,,
"USC00365216","1928-10-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1928-10-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1928-10-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  109",",,6",,,,,,,,
"USC00365216","1928-10-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1928-10-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1928-11-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1928-11-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1928-11-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1928-11-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  163",",,6",,,,,,,,
"USC00365216","1928-11-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1928-11-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  185",",,6",,,,,,,,
"USC00365216","1928-12-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1928-12-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1929-01-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1929-01-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  287",",,6",,,,,,,,
"USC00365216","1929-01-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   94",",,6",,,,,,,,
"USC00365216","1929-01-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  170",",,6",,,,,,,,
"USC00365216","1929-01-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  234",",,6","   89",",,6",,,,,,
"USC00365216","1929-02-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  122",",,6",,,,,,,,
"USC00365216","1929-02-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6","   51",",,6",,,,,,
"USC00365216","1929-02-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6","  178",",,6","  203",",,6",,,,
"USC00365216","1929-02-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  272",",,6",,,,,,,,
"USC00365216","1929-03-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  107",",,6",,,,,,,,
"USC00365216","1929-03-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1929-03-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  135",",,6","   51",",,6",,,,,,
"USC00365216","1929-03-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  282",",,6",,,,,,,,
"USC00365216","1929-03-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6",,,,,,,,
"USC00365216","1929-03-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1929-03-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1929-04-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1929-04-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  183",",,6",,,,,,,,
"USC00365216","1929-04-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1929-04-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  145",",,6",,,,,,,,
"USC00365216","1929-04-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  244",",,6",,,,,,,,
"USC00365216","1929-04-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  445",",,6",,,,,,,,
"USC00365216","1929-04-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  114",",,6",,,,,,,,
"USC00365216","1929-04-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  201",",,6",,,,,,,,
"USC00365216","1929-04-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6",,,,,,,,
"USC00365216","1929-05-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  338",",,6",,,,,,,,
"USC00365216","1929-05-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1929-05-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,,,,
"USC00365216","1929-05-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1929-05-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1929-05-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  185",",,6",,,,,,,,
"USC00365216","1929-05-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1929-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1929-05-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  178",",,6",,,,,,,,
"USC00365216","1929-05-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1929-06-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1929-06-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  107",",,6",,,,,,,,
"USC00365216","1929-06-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1929-06-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  119",",,6",,,,,,,,
"USC00365216","1929-06-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  122",",,6",,,,,,,,
"USC00365216","1929-06-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  272",",,6",,,,,,,,
"USC00365216","1929-06-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1929-06-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  114",",,6",,,,,,,,
"USC00365216","1929-07-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1929-07-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1929-07-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1929-07-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1929-07-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  145",",,6",,,,,,,,
"USC00365216","1929-07-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6",,,,,,,,
"USC00365216","1929-07-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1929-08-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  231",",,6",,,,,,,,
"USC00365216","1929-08-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1929-08-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1929-08-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1929-08-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1929-08-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1929-09-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1929-09-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  178",",,6",,,,,,,,
"USC00365216","1929-09-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1929-09-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  284",",,6",,,,,,,,
"USC00365216","1929-09-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1929-09-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1929-09-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1929-09-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1929-10-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  843",",,6",,,,,,,,
"USC00365216","1929-10-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1929-10-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1929-10-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  351",",,6",,,,,,,,
"USC00365216","1929-10-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1929-10-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1929-11-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6",,,,,,,,
"USC00365216","1929-11-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1929-11-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  160",",,6",,,,,,,,
"USC00365216","1929-11-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  384",",,6",,,,,,,,
"USC00365216","1929-11-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6","   25",",,6",,,,,,
"USC00365216","1929-12-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6","   51",",,6",,,,,,
"USC00365216","1929-12-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1929-12-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6",,,,,,,,
"USC00365216","1929-12-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1929-12-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  376",",,6",,,,,,,,
"USC00365216","1929-12-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  142",",,6","  178",",,6",,,,,,
"USC00365216","1929-12-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6","   25",",,6","  102",",,6",,,,
"USC00365216","1930-01-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1930-01-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1930-01-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1930-01-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,,,,
"USC00365216","1930-01-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1930-01-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1930-01-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6","  140",",,6",,,,,,
"USC00365216","1930-01-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6","   76",",,6","  102",",,6",,,,
"USC00365216","1930-02-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6","   51",",,6",,,,,,
"USC00365216","1930-02-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6","   25",",,6",,,,,,
"USC00365216","1930-02-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6","   25",",,6",,,,,,
"USC00365216","1930-02-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1930-02-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6","   51",",,6",,,,,,
"USC00365216","1930-02-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1930-02-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  124",",,6",,,,,,,,
"USC00365216","1930-02-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   86",",,6",,,,,,,,
"USC00365216","1930-03-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   43",",,6",,,,,,,,
"USC00365216","1930-03-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  483",",,6",,,,,,,,
"USC00365216","1930-03-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1930-03-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1930-03-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6",,,,,,,,
"USC00365216","1930-03-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  351",",,6",,,,,,,,
"USC00365216","1930-03-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    3",",,6",,,"   25",",,6",,,,
"USC00365216","1930-04-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  343",",,6",,,,,,,,
"USC00365216","1930-04-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1930-04-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  244",",,6",,,,,,,,
"USC00365216","1930-04-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  315",",,6",,,,,,,,
"USC00365216","1930-04-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1930-05-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1930-05-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1930-05-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  429",",,6",,,,,,,,
"USC00365216","1930-05-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  163",",,6",,,,,,,,
"USC00365216","1930-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  155",",,6",,,,,,,,
"USC00365216","1930-05-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6",,,,,,,,
"USC00365216","1930-06-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  221",",,6",,,,,,,,
"USC00365216","1930-06-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1930-06-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  490",",,6",,,,,,,,
"USC00365216","1930-06-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  470",",,6",,,,,,,,
"USC00365216","1930-06-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1930-06-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1930-08-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1930-08-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1930-08-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1930-08-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1930-08-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1930-08-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  140",",,6",,,,,,,,
"USC00365216","1930-08-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1930-09-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1930-09-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1930-09-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1930-09-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1930-09-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1930-09-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1930-09-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1930-09-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  213",",,6",,,,,,,,
"USC00365216","1930-10-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1930-10-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1930-10-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1930-10-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1930-11-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1930-11-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1930-11-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1930-11-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    3",",,6","   13",",,6",,,,,,
"USC00365216","1930-11-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  173",",,6",,,,,,,,
"USC00365216","1930-12-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  300",",,6",,,,,,,,
"USC00365216","1930-12-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1930-12-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6","   38",",,6",,,,,,
"USC00365216","1930-12-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6","   13",",,6","   51",",,6",,,,
"USC00365216","1930-12-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1931-01-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  203",",,6",,,,,,,,
"USC00365216","1931-01-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6","   76",",,6",,,,,,
"USC00365216","1931-01-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6","  152",",,6",,,,,,
"USC00365216","1931-01-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6","   13",",,6",,,,,,
"USC00365216","1931-02-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  404",",,6",,,,,,,,
"USC00365216","1931-02-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6",,,,,,,,
"USC00365216","1931-02-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1931-02-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1931-03-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6","   13",",,6",,,,,,
"USC00365216","1931-03-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6","   89",",,6","  178",",,6",,,,
"USC00365216","1931-03-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6","   13",",,6","  152",",,6",,,,
"USC00365216","1931-03-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1931-03-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1931-03-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  175",",,6","   51",",,6",,,,,,
"USC00365216","1931-04-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  345",",,6",,,,,,,,
"USC00365216","1931-04-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  173",",,6",,,,,,,,
"USC00365216","1931-04-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  244",",,6",,,,,,,,
"USC00365216","1931-04-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1931-04-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1931-04-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  201",",,6",,,,,,,,
"USC00365216","1931-04-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1931-04-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1931-05-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1931-05-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  267",",,6",,,,,,,,
"USC00365216","1931-05-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1931-05-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  429",",,6",,,,,,,,
"USC00365216","1931-05-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1931-05-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  345",",,6",,,,,,,,
"USC00365216","1931-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  373",",,6",,,,,,,,
"USC00365216","1931-05-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1931-05-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1931-06-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  246",",,6",,,,,,,,
"USC00365216","1931-06-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   69",",,6",,,,,,,,
"USC00365216","1931-06-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1931-06-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1931-07-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1931-07-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  229",",,6",,,,,,,,
"USC00365216","1931-07-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1931-07-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1931-07-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  378",",,6",,,,,,,,
"USC00365216","1931-07-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1931-07-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1931-07-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1931-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1931-08-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  191",",,6",,,,,,,,
"USC00365216","1931-08-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1931-08-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1931-08-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1931-08-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1931-08-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1931-09-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  114",",,6",,,,,,,,
"USC00365216","1931-09-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1931-09-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1931-09-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   89",",,6",,,,,,,,
"USC00365216","1931-09-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1931-09-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1931-09-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  165",",,6",,,,,,,,
"USC00365216","1931-10-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   94",",,6",,,,,,,,
"USC00365216","1931-10-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1931-10-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1931-10-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
