"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00263101","1951-06-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,,,"   78",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  161",",,0","  -56",",,0",,,,,,,,,"   94",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  206",",,0","  -50",",,0",,,,,,,,,"  156",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   -6",",,0",,,,,,,,,"  183",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   28",",,0",,,,,,,,,"  189",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   11",",,0",,,,,,,,,"  178",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   17",",,0",,,,,,,,,"  200",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,,,,,"  161",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   28",",,0,1700","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,,,,,"  156",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","  -11",",,0",,,,,,,,,"  161",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","    0",",,0",,,,,,,,,"  194",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   50",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","   61",",,0",,,,,,,,,"  206",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   94",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  306",",,0","   44",",,0",,,,,,,,,"  256",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   67",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  111",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   78",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  122",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  261",",,0","   56",",,0",,,,,,,,,"  150",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   89",",,0",,,,,,,,,"  206",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   72",",,0",,,,,,,,,"  206",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   78",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-06-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   44",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   22",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","   33",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   83",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   83",",,0",,,,,,,,,"  289",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-06-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","   89",",,0",,,,,,,,,"  272",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   56",",,0",,,,,,,,,"  272",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","   67",",,0",,,,,,,,,"  272",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   56",",,0",,,,,,,,,"  261",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  306",",,0","   67",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  306",",,0","   50",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   50",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","   44",",,0",,,,,,,,,"  283",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","   44",",,0",,,,,,,,,"  261",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","   50",",,0",,,,,,,,,"  294",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  100",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  106",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  100",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","   44",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   67",",,0",,,,,,,,,"  283",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","   56",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  128",",,0",,,,,,,,,"  239",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","   94",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  133",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","  111",",,0",,,,,,,,,"  328",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  122",",,0",,,,,,,,,"  256",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   30",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   89",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   74",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   61",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-07-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   56",",,0",,,,,,,,,"  306",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  106",",,0",,,,,,,,,"  294",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  106",",,0",,,,,,,,,"  239",",,0,1700",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,,,,,"  200",",,0,1700",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    8",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  133",",,0",,,,,,,,,"  289",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   20",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","   94",",,0",,,,,,,,,"  233",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  139",",,0",,,,,,,,,"  328",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-07-31","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","   94",",,0",,,,,,,,,"  294",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  128",",,0",,,,,,,,,"  311",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   61",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,,,,,"  200",",,0,1700",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   76",",,0,1700","    0",",,0","    0",",,0","  211",",,0","  150",",,0",,,,,,,,,"  189",",,0,1700",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   13",",,0,1700","    0",",,0","    0",",,0","  272",",,0","  122",",,0",,,,,,,,,"  239",",,0,1700",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  100",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   44",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   28",",,0",,,,,,,,,"  278",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   56",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","   67",",,0",,,,,,,,,"  289",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   56",",,0",,,,,,,,,"  294",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   50",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   78",",,0",,,,,,,,,"  283",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","   56",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","   39",",,0",,,,,,,,,"  283",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","   67",",,0",,,,,,,,,"  289",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  350",",,0","   78",",,0",,,,,,,,,"  272",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US",,,"    0",",,0","    0",",,0","  328",",,0","   78",",,0",,,,,,,,,"  256",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  339",",,0","   94",",,0",,,,,,,,,"  261",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,,,,,"  217",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   23",",,0,1700","    0",",,0","    0",",,0","  306",",,0","  106",",,0",,,,,,,,,"  233",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   53",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  117",",,0",,,,,,,,,"  194",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","   72",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   23",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   44",",,0",,,,,,,,,"  206",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   44",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","   39",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   33",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   22",",,0",,,,,,,,,"  228",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   56",",,0",,,,,,,,,"  167",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   83",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-08-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,,,,,"  189",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-08-31","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","   50",",,0",,,,,,,,,"  211",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   44",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   39",",,0",,,,,,,,,"  217",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   28",",,0",,,,,,,,,"  217",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   22",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   28",",,0",,,,,,,,,"  239",",,0,1700",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00263101","1951-09-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   67",",,0",,,,,,,,,"  233",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","    6",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   22",",,0",,,,,,,,,"  250",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   61",",,0",,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  -11",",,0",,,,,,,,,"  244",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","   39",",,0",,,,,,,,,"  194",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","    6",",,0",,,,,,,,,"  194",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","  -33",",,0",,,,,,,,,"  228",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   11",",,0",,,,,,,,,"  261",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1951-09-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   11",",,0",,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,,,,,
