"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00308633","1894-02-03","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6","   13",",,6","  -11",",,6","  -89",",,6",,,,
"USC00308633","1894-02-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -22",",,6"," -200",",,6",,,,
"USC00308633","1894-02-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -117",",,6"," -250",",,6",,,,
"USC00308633","1894-02-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -44",",,6"," -189",",,6",,,,
"USC00308633","1894-02-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6"," -117",",,6",,,,
"USC00308633","1894-02-08","43.616667","-75.416667","396.2","TURIN, NY US","   18",",,6","    0",",,6","   22",",,6","   -6",",,6",,,,
"USC00308633","1894-02-09","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   11",",,6","  -17",",,6",,,,
"USC00308633","1894-02-10","43.616667","-75.416667","396.2","TURIN, NY US","  239",",,6","  198",",,6","   17",",,6","  -17",",,6",,,,
"USC00308633","1894-02-11","43.616667","-75.416667","396.2","TURIN, NY US","   64",",,6","   64",",,6","  -11",",,6"," -139",",,6",,,,
"USC00308633","1894-02-12","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6"," -111",",,6"," -183",",,6",,,,
"USC00308633","1894-02-13","43.616667","-75.416667","396.2","TURIN, NY US","  366",",,6","  368",",,6"," -106",",,6"," -150",",,6",,,,
"USC00308633","1894-02-14","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -67",",,6"," -167",",,6",,,,
"USC00308633","1894-02-15","43.616667","-75.416667","396.2","TURIN, NY US","   79",",,6","   79",",,6","  -67",",,6"," -128",",,6",,,,
"USC00308633","1894-02-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -117",",,6"," -222",",,6",,,,
"USC00308633","1894-02-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -39",",,6"," -239",",,6",,,,
"USC00308633","1894-02-18","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   22",",,6","  -39",",,6",,,,
"USC00308633","1894-02-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   44",",,6"," -111",",,6",,,,
"USC00308633","1894-02-20","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","   20",",,6","   -6",",,6"," -106",",,6",,,,
"USC00308633","1894-02-21","43.616667","-75.416667","396.2","TURIN, NY US","   71",",,6","   71",",,6","  -83",",,6"," -133",",,6",,,,
"USC00308633","1894-02-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6",,,,,,,,
"USC00308633","1894-02-23","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6","   58",",,6","  -67",",,6"," -211",",,6",,,,
"USC00308633","1894-02-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -211",",,6"," -283",",,6",,,,
"USC00308633","1894-02-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -111",",,6"," -283",",,6",,,,
"USC00308633","1894-02-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -28",",,6"," -156",",,6",,,,
"USC00308633","1894-02-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -11",",,6"," -172",",,6",,,,
"USC00308633","1894-02-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   28",",,6","  -78",",,6",,,,
"USC00308633","1894-03-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   56",",,6","  -61",",,6",,,,
"USC00308633","1894-03-02","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   44",",,6","   -6",",,6",,,,
"USC00308633","1894-03-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6","  -44",",,6",,,,
"USC00308633","1894-03-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   61",",,6","  -83",",,6",,,,
"USC00308633","1894-03-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   89",",,6","    0",",,6",,,,
"USC00308633","1894-03-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  117",",,6","   28",",,6",,,,
"USC00308633","1894-03-07","43.616667","-75.416667","396.2","TURIN, NY US","   43",",,6","    0",",,6","   78",",,6","  -39",",,6",,,,
"USC00308633","1894-03-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   17",",,6","  -39",",,6",,,,
"USC00308633","1894-03-09","43.616667","-75.416667","396.2","TURIN, NY US","    5",",,6","    5",",,6","   11",",,6","  -67",",,6","    1",",,6",,
"USC00308633","1894-03-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   39",",,6","    6",",,6",,,,
"USC00308633","1894-03-11","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","    0",",,6",,,,,,,,
"USC00308633","1894-03-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   67",",,6","  -28",",,6",,,,
"USC00308633","1894-03-13","43.616667","-75.416667","396.2","TURIN, NY US","   91",",,6","    0","T,,6","   44",",,6","  -56",",,6",,,,
"USC00308633","1894-03-14","43.616667","-75.416667","396.2","TURIN, NY US","   38",",,6","   38",",,6","   44",",,6","  -61",",,6",,,,
"USC00308633","1894-03-15","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","   20",",,6","  -28",",,6"," -106",",,6",,,,
"USC00308633","1894-03-16","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","   15",",,6","   33",",,6","  -33",",,6",,,,
"USC00308633","1894-03-17","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6",,,,,,,,
"USC00308633","1894-03-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  139",",,6","  -33",",,6",,,,
"USC00308633","1894-03-19","43.616667","-75.416667","396.2","TURIN, NY US","   79",",,6","    0",",,6","  117",",,6","    6",",,6",,,,
"USC00308633","1894-03-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","  -28",",,6",,,,
"USC00308633","1894-03-21","43.616667","-75.416667","396.2","TURIN, NY US","   86",",,6","    0",",,6","   61",",,6","   11",",,6","    1",",,6",,
"USC00308633","1894-03-22","43.616667","-75.416667","396.2","TURIN, NY US","   38",",,6","    0","T,,6","  100",",,6","  -11",",,6","    1",",,6",,
"USC00308633","1894-03-23","43.616667","-75.416667","396.2","TURIN, NY US","  163",",,6","    0","T,,6","   39",",,6","  -11",",,6",,,,
"USC00308633","1894-03-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   50",",,6","  -61",",,6",,,,
"USC00308633","1894-03-25","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6","   13",",,6","   39",",,6","  -44",",,6",,,,
"USC00308633","1894-03-26","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6","   13",",,6","  -39",",,6"," -128",",,6",,,,
"USC00308633","1894-03-27","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    8",",,6","  -61",",,6"," -156",",,6",,,,
"USC00308633","1894-03-28","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","   10",",,6","  -22",",,6"," -117",",,6",,,,
"USC00308633","1894-03-29","43.616667","-75.416667","396.2","TURIN, NY US","   64",",,6","   46",",,6",,,,,,,,
"USC00308633","1894-03-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   11",",,6","  -56",",,6",,,,
"USC00308633","1894-03-31","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","  111",",,6","  -22",",,6",,,,
"USC00308633","1894-04-01","43.616667","-75.416667","396.2","TURIN, NY US","   69",",,6","    0",",,6",,,,,,,,
"USC00308633","1894-04-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","  -72",",,6",,,,
"USC00308633","1894-04-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   33",",,6"," -100",",,6",,,,
"USC00308633","1894-04-04","43.616667","-75.416667","396.2","TURIN, NY US","  147",",,6","   81",",,6","   44",",,6","    0",",,6","    1",",,6",,
"USC00308633","1894-04-05","43.616667","-75.416667","396.2","TURIN, NY US","   43",",,6","    0","T,,6","   33",",,6","  -11",",,6",,,,
"USC00308633","1894-04-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   11",",,6","  -33",",,6",,,,
"USC00308633","1894-04-07","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6",,,,,,,,
"USC00308633","1894-04-08","43.616667","-75.416667","396.2","TURIN, NY US","   81",",,6","   66",",,6","   44",",,6","  -50",",,6",,,,
"USC00308633","1894-04-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   50",",,6","  -39",",,6",,,,
"USC00308633","1894-04-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","  -22",",,6",,,,
"USC00308633","1894-04-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   78",",,6","   17",",,6",,,,
"USC00308633","1894-04-12","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   56",",,6","   -6",",,6",,,,
"USC00308633","1894-04-13","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  111",",,6","   11",",,6",,,,
"USC00308633","1894-04-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  128",",,6","   22",",,6",,,,
"USC00308633","1894-04-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  156",",,6","  -11",",,6",,,,
"USC00308633","1894-04-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  178",",,6","  -17",",,6",,,"    1",",,6"
"USC00308633","1894-04-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  183",",,6","    6",",,6",,,"    1",",,6"
"USC00308633","1894-04-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  206",",,6","   33",",,6",,,"    1",",,6"
"USC00308633","1894-04-19","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    0",",,6","  172",",,6","   89",",,6",,,,
"USC00308633","1894-04-20","43.616667","-75.416667","396.2","TURIN, NY US","   51",",,6","    0",",,6","  189",",,6","  117",",,6",,,,
"USC00308633","1894-04-21","43.616667","-75.416667","396.2","TURIN, NY US","  147",",,6","    0",",,6","  167",",,6","   83",",,6",,,,
"USC00308633","1894-04-22","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","    0",",,6","  144",",,6","   22",",,6",,,,
"USC00308633","1894-04-23","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6","    0",",,6","  100",",,6","   44",",,6",,,,
"USC00308633","1894-04-24","43.616667","-75.416667","396.2","TURIN, NY US","   30",",,6","    0",",,6","   83",",,6","   44",",,6",,,,
"USC00308633","1894-04-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  117",",,6","   11",",,6",,,,
"USC00308633","1894-04-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  167",",,6","    0",",,6",,,,
"USC00308633","1894-04-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  189",",,6","   33",",,6",,,,
"USC00308633","1894-04-28","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    0",",,6","  167",",,6","  100",",,6",,,,
"USC00308633","1894-04-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  117",",,6","   22",",,6",,,,
"USC00308633","1894-04-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  217",",,6","   11",",,6",,,,
"USC00308633","1894-05-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","   72",",,6",,,,
"USC00308633","1894-05-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  211",",,6","  128",",,6",,,,
"USC00308633","1894-05-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  200",",,6","   61",",,6",,,,
"USC00308633","1894-05-04","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6",,,"  156",",,6","   94",",,6",,,,
"USC00308633","1894-05-05","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  211",",,6","   22",",,6",,,,
"USC00308633","1894-05-06","43.616667","-75.416667","396.2","TURIN, NY US","  259",",,6",,,"  222",",,6","  139",",,6",,,,
"USC00308633","1894-05-07","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6",,,"  172",",,6","   94",",,6",,,,
"USC00308633","1894-05-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  156",",,6","   83",",,6",,,,
"USC00308633","1894-05-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  128",",,6","   50",",,6",,,,
"USC00308633","1894-05-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  178",",,6","   17",",,6",,,,
"USC00308633","1894-05-11","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6",,,"  144",",,6","   78",",,6",,,,
"USC00308633","1894-05-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  189",",,6","   17",",,6",,,,
"USC00308633","1894-05-13","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  172",",,6","   72",",,6",,,,
"USC00308633","1894-05-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  111",",,6","   28",",,6",,,,
"USC00308633","1894-05-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  128",",,6","   17",",,6",,,,
"USC00308633","1894-05-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  161",",,6","   17",",,6",,,,
"USC00308633","1894-05-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   28",",,6",,,,
"USC00308633","1894-05-18","43.616667","-75.416667","396.2","TURIN, NY US","  175",",,6",,,"  206",",,6","  117",",,6","    1",",,6",,
"USC00308633","1894-05-19","43.616667","-75.416667","396.2","TURIN, NY US","  198",",,6",,,"  178",",,6","  117",",,6","    1",",,6",,
"USC00308633","1894-05-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  189",",,6","  117",",,6",,,,
"USC00308633","1894-05-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  183",",,6","   61",",,6",,,,
"USC00308633","1894-05-22","43.616667","-75.416667","396.2","TURIN, NY US","   33",",,6",,,"  128",",,6","   61",",,6",,,,
"USC00308633","1894-05-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  200",",,6","  100",",,6",,,,
"USC00308633","1894-05-24","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  161",",,6","  117",",,6",,,,
"USC00308633","1894-05-25","43.616667","-75.416667","396.2","TURIN, NY US","  264",",,6",,,"  117",",,6","   94",",,6",,,,
"USC00308633","1894-05-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  133",",,6","   78",",,6",,,,
"USC00308633","1894-05-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  211",",,6","   39",",,6",,,,
"USC00308633","1894-05-28","43.616667","-75.416667","396.2","TURIN, NY US","  102",",,6",,,"  156",",,6","   28",",,6",,,,
"USC00308633","1894-05-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  156",",,6","    6",",,6",,,,
"USC00308633","1894-05-30","43.616667","-75.416667","396.2","TURIN, NY US","  175",",,6",,,"   89",",,6","   28",",,6",,,,
"USC00308633","1894-05-31","43.616667","-75.416667","396.2","TURIN, NY US","  203",",,6",,,"  106",",,6","   72",",,6","    1",",,6",,
"USC00308633","1894-06-01","43.616667","-75.416667","396.2","TURIN, NY US","   94",",,6",,,"  111",",,6","   67",",,6",,,,
"USC00308633","1894-06-02","43.616667","-75.416667","396.2","TURIN, NY US","   56",",,6",,,"   94",",,6","   56",",,6",,,,
"USC00308633","1894-06-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  161",",,6","   78",",,6",,,,
"USC00308633","1894-06-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  144",",,6","   83",",,6",,,,
"USC00308633","1894-06-05","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6",,,"  106",",,6","   44",",,6",,,,
"USC00308633","1894-06-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  117",",,6","   33",",,6",,,,
"USC00308633","1894-06-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  144",",,6","   28",",,6",,,,
"USC00308633","1894-06-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  167",",,6","   22",",,6",,,,
"USC00308633","1894-06-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","  106",",,6",,,"    1",",,6"
"USC00308633","1894-06-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  261",",,6","   67",",,6",,,"    1",",,6"
"USC00308633","1894-06-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  150",",,6",,,"    1",",,6"
"USC00308633","1894-06-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1894-06-13","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1894-06-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","  117",",,6",,,"    1",",,6"
"USC00308633","1894-06-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  261",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1894-06-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  283",",,6","  167",",,6",,,"    1",",,6"
"USC00308633","1894-06-17","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  289",",,6","  178",",,6",,,"    1",",,6"
"USC00308633","1894-06-18","43.616667","-75.416667","396.2","TURIN, NY US","  582",",,6",,,"  272",",,6","  161",",,6",,,,
"USC00308633","1894-06-19","43.616667","-75.416667","396.2","TURIN, NY US","  170",",,6",,,"  244",",,6","  167",",,6",,,,
"USC00308633","1894-06-20","43.616667","-75.416667","396.2","TURIN, NY US","   48",",,6",,,"  189",",,6","  150",",,6",,,,
"USC00308633","1894-06-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","  156",",,6",,,,
"USC00308633","1894-06-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  278",",,6","  128",",,6",,,,
"USC00308633","1894-06-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  178",",,6",,,,
"USC00308633","1894-06-24","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  283",",,6","  172",",,6",,,,
"USC00308633","1894-06-25","43.616667","-75.416667","396.2","TURIN, NY US","  160",",,6",,,"  256",",,6","  172",",,6",,,,
"USC00308633","1894-06-26","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  256",",,6","  172",",,6",,,,
"USC00308633","1894-06-27","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6",,,"  239",",,6","  167",",,6",,,,
"USC00308633","1894-06-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  244",",,6","  167",",,6",,,,
"USC00308633","1894-06-29","43.616667","-75.416667","396.2","TURIN, NY US","   41",",,6",,,"  267",",,6","  144",",,6",,,,
"USC00308633","1894-06-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  172",",,6",,,,
"USC00308633","1894-07-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  278",",,6","  172",",,6",,,,
"USC00308633","1894-07-02","43.616667","-75.416667","396.2","TURIN, NY US","   41",",,6",,,"  294",",,6","  156",",,6",,,,
"USC00308633","1894-07-03","43.616667","-75.416667","396.2","TURIN, NY US","   53",",,6",,,"  250",",,6","  150",",,6",,,,
"USC00308633","1894-07-04","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  211",",,6","  128",",,6",,,,
"USC00308633","1894-07-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  189",",,6","  100",",,6",,,,
"USC00308633","1894-07-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  228",",,6","   78",",,6",,,,
"USC00308633","1894-07-07","43.616667","-75.416667","396.2","TURIN, NY US","   99",",,6",,,"  172",",,6","  106",",,6",,,,
"USC00308633","1894-07-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  172",",,6","   94",",,6",,,,
"USC00308633","1894-07-09","43.616667","-75.416667","396.2","TURIN, NY US","   30",",,6",,,"  189",",,6","  111",",,6",,,,
"USC00308633","1894-07-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   83",",,6",,,,
"USC00308633","1894-07-11","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  233",",,6","   83",",,6",,,,
"USC00308633","1894-07-12","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6",,,"  261",",,6","  161",",,6",,,,
"USC00308633","1894-07-13","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6",,,"  256",",,6","  161",",,6",,,,
"USC00308633","1894-07-14","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6",,,"  228",",,6","  156",",,6",,,,
"USC00308633","1894-07-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","  144",",,6",,,,
"USC00308633","1894-07-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","  128",",,6",,,,
"USC00308633","1894-07-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  128",",,6",,,,
"USC00308633","1894-07-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  289",",,6","  161",",,6",,,,
"USC00308633","1894-07-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  306",",,6","  161",",,6",,,"    1",",,6"
"USC00308633","1894-07-20","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  317",",,6","  150",",,6",,,"    1",",,6"
"USC00308633","1894-07-21","43.616667","-75.416667","396.2","TURIN, NY US","   71",",,6",,,"  200",",,6","  156",",,6",,,,
"USC00308633","1894-07-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","  122",",,6",,,,
"USC00308633","1894-07-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  100",",,6",,,,
"USC00308633","1894-07-24","43.616667","-75.416667","396.2","TURIN, NY US","  211",",,6",,,"  200",",,6","  111",",,6",,,,
"USC00308633","1894-07-25","43.616667","-75.416667","396.2","TURIN, NY US","   46",",,6",,,"  261",",,6","  122",",,6",,,,
"USC00308633","1894-07-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","  156",",,6",,,,
"USC00308633","1894-07-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  294",",,6","  144",",,6",,,"    1",",,6"
"USC00308633","1894-07-28","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  294",",,6","  206",",,6",,,,
"USC00308633","1894-07-29","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6",,,"  272",",,6","  194",",,6",,,,
"USC00308633","1894-07-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  261",",,6","  156",",,6",,,"    1",",,6"
"USC00308633","1894-07-31","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","  133",",,6",,,,
"USC00308633","1894-08-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","   83",",,6",,,,
"USC00308633","1894-08-02","43.616667","-75.416667","396.2","TURIN, NY US","   81",",,6",,,"  211",",,6","  156",",,6",,,,
"USC00308633","1894-08-03","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6",,,"  222",",,6","  122",",,6",,,,
"USC00308633","1894-08-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  183",",,6","  117",",,6",,,,
"USC00308633","1894-08-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","  111",",,6",,,,
"USC00308633","1894-08-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","   89",",,6",,,,
"USC00308633","1894-08-07","43.616667","-75.416667","396.2","TURIN, NY US","    5",",,6",,,"  261",",,6","  117",",,6",,,,
"USC00308633","1894-08-08","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  244",",,6","  156",",,6",,,"    1",",,6"
"USC00308633","1894-08-09","43.616667","-75.416667","396.2","TURIN, NY US","   43",",,6",,,"  217",",,6","  106",",,6",,,,
"USC00308633","1894-08-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  183",",,6","   94",",,6",,,,
"USC00308633","1894-08-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   83",",,6",,,,
"USC00308633","1894-08-12","43.616667","-75.416667","396.2","TURIN, NY US","   25",",,6",,,"  189",",,6","  117",",,6",,,,
"USC00308633","1894-08-13","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6",,,"  228",",,6","  128",",,6",,,,
"USC00308633","1894-08-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  106",",,6",,,,
"USC00308633","1894-08-15","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6",,,"  228",",,6","  144",",,6","    1",",,6",,
"USC00308633","1894-08-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  194",",,6","  122",",,6",,,,
"USC00308633","1894-08-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","   72",",,6",,,,
"USC00308633","1894-08-18","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  256",",,6","   83",",,6",,,"    1",",,6"
"USC00308633","1894-08-19","43.616667","-75.416667","396.2","TURIN, NY US","   86",",,6",,,"  278",",,6","   83",",,6",,,,
"USC00308633","1894-08-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   78",",,6",,,,
"USC00308633","1894-08-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  139",",,6","   56",",,6",,,,
"USC00308633","1894-08-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   56",",,6",,,,
