"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00045863","1956-01-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-01-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-01-30","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-01-31","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    3",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-09","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-10","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-11","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-12","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-13","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-14","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-15","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-16","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   10",",,0,0800",,,"    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-17","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   38",",,0,0800",,,,,,,,,,,"    2",",,0",,,"  157",",,0",,,,
"USC00045863","1956-02-18","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00045863","1956-02-19","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00045863","1956-02-20","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-21","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-22","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-23","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-24","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   10",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-25","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-26","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-27","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-02-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-09","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-10","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-11","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-12","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-13","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-14","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-15","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-16","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-17","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-18","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-19","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-20","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-21","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-22","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-23","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-24","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-25","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-26","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-27","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-30","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-03-31","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   30",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-09","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-10","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-11","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-12","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-13","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    5",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-14","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   23",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-15","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-16","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-17","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-18","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-19","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","   15",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-20","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-21","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-22","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-23","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-24","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-25","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-26","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-27","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-04-30","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-09","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-10","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-11","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-12","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-13","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-14","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-15","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-16","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-17","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-18","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-19","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-20","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-21","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-22","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-23","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-24","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-25","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-26","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-27","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-30","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-05-31","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-09","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-10","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-11","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-12","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-13","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-14","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-15","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-16","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-17","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-18","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-19","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-20","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-21","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-22","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-23","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-24","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-25","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-26","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-27","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-28","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-29","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-06-30","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-01","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-02","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-03","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-04","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-05","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-06","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-07","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00045863","1956-07-08","34.03333","-116.58333","780.9","MORONGO VALLEY, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,
