"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00358190","1920-12-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6"," 1016",",,6","    0",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","  965",",,6","   22",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  102",",,6","   51",",,6"," 1016",",,6","   44",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   71",",,6","   51",",,6"," 1067",",,6","   22",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   81",",,6","  102",",,6"," 1168",",,6","   -6",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6"," 1118",",,6","    6",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  264",",,6","  229",",,6"," 1346",",,6","    6",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6"," 1346",",,6","   17",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  290",",,6","  203",",,6"," 1549",",,6","   11",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  185",",,6","    0",",,6"," 1422",",,6","   33",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","    0",",,6"," 1346",",,6","   33",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6"," 1270",",,6","   44",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  381",",,6","    0",",,6"," 1067",",,6","   44",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  279",",,6","    0",",,6","  965",",,6","   72",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  267",",,6","    0",",,6","  940",",,6","   78",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1920-12-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  102",",,6"," 1041",",,6","   22",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","   51",",,6"," 1041",",,6","   33",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  533",",,6","    0",",,6","  914",",,6","   56",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  292",",,6","  203",",,6"," 1118",",,6","   33",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  300",",,6","  254",",,6"," 1270",",,6","   33",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  325",",,6","  305",",,6"," 1549",",,6","   44",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1448",",,6","  -17",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  165",",,6","   76",",,6"," 1524",",,6","  -28",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1524",",,6","    0",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  137",",,6","  127",",,6"," 1651",",,6","   -6",",,6"," -111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1600",",,6","    0",",,6","  -94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1549",",,6","  -11",",,6","  -83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  305",",,6","  203",",,6"," 1753",",,6","  -17",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  241",",,6","  178",",,6"," 1854",",,6","   22",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","   72",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  254",",,6","  102",",,6"," 1803",",,6","   89",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","   51",",,6"," 1854",",,6","  -28",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1803",",,6","   17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","   17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  102",",,6","  102",",,6"," 1829",",,6","    0",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1829",",,6","   89",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1829",",,6","  -28",",,6"," -111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1727",",,6","   33",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","   11",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","    6",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1676",",,6","   22",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","   44",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","   33",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  191",",,6","  152",",,6"," 1778",",,6","   39",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  102",",,6","   76",",,6"," 1854",",,6","   17",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1854",",,6","    0",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-01-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1854",",,6","   22",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1854",",,6","   28",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  305",",,6","   51",",,6"," 1829",",,6","   33",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  406",",,6","  254",",,6"," 2083",",,6","    0",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","  102",",,6"," 2184",",,6","   28",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  102",",,6","   51",",,6"," 2210",",,6","  -17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 2184",",,6","   22",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  160",",,6","    0",",,6"," 2032",",,6","   33",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  406",",,6","    0",",,6"," 1981",",,6","   39",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  330",",,6","    0",",,6"," 1854",",,6","   89",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  381",",,6","    0",",,6"," 1727",",,6","   72",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1676",",,6","   72",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  292",",,6","    0",",,6"," 1676",",,6","   50",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   51",",,6","    0",",,6"," 1651",",,6","   17",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","  -17",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  127",",,6"," 1778",",,6","  -44",",,6","  -83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1778",",,6","  -33",",,6"," -122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1727",",,6","  -22",",,6"," -106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","   17",",,6","  -83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  127",",,6"," 1829",",,6","    6",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  559",",,6","  254",",,6"," 2083",",,6","   22",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  127",",,6"," 2159",",,6","   17",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 2057",",,6","   44",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  102",",,6","    0",",,6"," 1905",",,6","  183",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1829",",,6","  156",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1803",",,6","  139",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","  122",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","  122",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-02-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  203",",,6","    0",",,6"," 1702",",,6","   50",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1676",",,6","   83",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1626",",,6","  156",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1575",",,6","  111",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1549",",,6","   44",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6",,,"   89",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6",,,"    6",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  114",",,6","  102",",,6",,,"    6",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1575",",,6","  100",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1524",",,6","  100",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1524",",,6","  -22",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  229",",,6"," 1753",",,6","  -22",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","  -11",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  191",",,6","  102",",,6"," 1854",",,6","   17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1854",",,6","  -22",",,6"," -111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   97",",,6","   51",",,6"," 1854",",,6","   17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  742",",,6","    0",",,6"," 1778",",,6","   56",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  470",",,6","    0",",,6"," 1676",",,6","   39",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   94",",,6","   25",",,6"," 1702",",,6","   28",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","   51",",,6"," 1753",",,6","  -17",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","   22",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","   39",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  114",",,6","   25",",,6"," 1753",",,6","   50",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  165",",,6","   76",",,6"," 1803",",,6","   28",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","  102",",,6"," 1905",",,6","   17",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1905",",,6","   22",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1880",",,6","   17",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6",,,"  100",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1778",",,6","  128",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1753",",,6","   94",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1727",",,6","   83",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-03-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1676",",,6","  100",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1626",",,6","  133",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1626",",,6","   56",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","   76",",,6"," 1702",",,6","  -28",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","    0",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1702",",,6","  -11",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1676",",,6","    0",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","   11",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","   -6",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1651",",,6","  -11",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1626",",,6","    6",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1626",",,6","   22",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","    0",",,6"," 1524",",,6","   33",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1921-04-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","P,,6","    0",",,6"," 1524",",I,6","   11",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
