fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
6065,California,Riverside,2021-02-08 02:45:00,0.0,0,0,0,2021-02-08 02:45:00,California-NA-11540,California,2021-02-08 02:45:00,2021-02-08 02:45:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2020-10-07 19:15:00,0.0,0,0,0,2020-10-07 19:15:00,California-NA-11541,California,2020-10-07 19:15:00,2020-10-07 19:15:00,None (Normal Operation),2020,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-03-28 22:15:00,0.0,0,0,0,2021-03-28 22:15:00,California-NA-11541,California,2021-03-28 22:15:00,2021-03-28 22:15:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-05-14 00:30:00,0.0,0,0,0,2021-05-14 00:30:00,California-NA-11542,California,2021-05-14 00:30:00,2021-05-14 00:30:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-03-11 12:30:00,0.0,0,0,0,2021-03-11 12:30:00,California-NA-11542,California,2021-03-11 12:30:00,2021-03-11 12:30:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2020-11-14 03:45:00,0.0,0,0,0,2020-11-14 03:45:00,California-NA-11543,California,2020-11-14 03:45:00,2020-11-14 03:45:00,None (Normal Operation),2020,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-05-18 16:45:00,0.0,0,0,0,2021-05-18 16:45:00,California-NA-11543,California,2021-05-18 16:45:00,2021-05-18 16:45:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-02-28 09:45:00,0.0,0,0,0,2021-02-28 09:45:00,California-NA-11544,California,2021-02-28 09:45:00,2021-02-28 09:45:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-01-04 16:45:00,0.0,0,0,0,2021-01-04 16:45:00,California-NA-11544,California,2021-01-04 16:45:00,2021-01-04 16:45:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2020-12-26 00:00:00,0.0,0,0,0,2020-12-26 00:00:00,California-NA-11545,California,2020-12-26 00:00:00,2020-12-26 00:00:00,None (Normal Operation),2020,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-06-08 07:00:00,0.0,0,0,0,2021-06-08 07:00:00,California-NA-11545,California,2021-06-08 07:00:00,2021-06-08 07:00:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-01-13 23:30:00,0.0,0,0,0,2021-01-13 23:30:00,California-NA-11546,California,2021-01-13 23:30:00,2021-01-13 23:30:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2021-01-07 12:30:00,0.0,0,0,0,2021-01-07 12:30:00,California-NA-11546,California,2021-01-07 12:30:00,2021-01-07 12:30:00,None (Normal Operation),2021,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2020-11-19 17:15:00,0.0,0,0,0,2020-11-19 17:15:00,California-NA-11547,California,2020-11-19 17:15:00,2020-11-19 17:15:00,None (Normal Operation),2020,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2020-12-18 11:15:00,0.0,0,0,0,2020-12-18 11:15:00,California-NA-11547,California,2020-12-18 11:15:00,2020-12-18 11:15:00,None (Normal Operation),2020,unknown,330.8308851635265,1,7309.429404708435
6067,California,Sacramento,2021-01-04 16:30:00,0.0,0,0,0,2021-01-04 16:30:00,California-NA-11548,California,2021-01-04 16:30:00,2021-01-04 16:30:00,None (Normal Operation),2021,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2020-09-22 22:30:00,0.0,0,0,0,2020-09-22 22:30:00,California-NA-11548,California,2020-09-22 22:30:00,2020-09-22 22:30:00,None (Normal Operation),2020,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2021-03-02 23:30:00,0.0,0,0,0,2021-03-02 23:30:00,California-NA-11549,California,2021-03-02 23:30:00,2021-03-02 23:30:00,None (Normal Operation),2021,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2021-01-23 15:30:00,0.0,0,0,0,2021-01-23 15:30:00,California-NA-11549,California,2021-01-23 15:30:00,2021-01-23 15:30:00,None (Normal Operation),2021,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2020-07-30 09:30:00,0.0,0,0,0,2020-07-30 09:30:00,California-NA-11550,California,2020-07-30 09:30:00,2020-07-30 09:30:00,None (Normal Operation),2020,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2021-04-17 16:30:00,0.0,0,0,0,2021-04-17 16:30:00,California-NA-11550,California,2021-04-17 16:30:00,2021-04-17 16:30:00,None (Normal Operation),2021,iou,1591.5699392221552,1,995.9065957067904
6071,California,San Bernardino,2021-03-04 17:00:00,0.0,0,0,0,2021-03-04 17:00:00,California-NA-11551,California,2021-03-04 17:00:00,2021-03-04 17:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-09-05 02:00:00,0.0,0,0,0,2020-09-05 02:00:00,California-NA-11551,California,2020-09-05 02:00:00,2020-09-05 02:00:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-03-19 12:00:00,0.0,0,0,0,2021-03-19 12:00:00,California-NA-11552,California,2021-03-19 12:00:00,2021-03-19 12:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-06-04 21:00:00,0.0,0,0,0,2021-06-04 21:00:00,California-NA-11552,California,2021-06-04 21:00:00,2021-06-04 21:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-06-02 02:00:00,0.0,0,0,0,2021-06-02 02:00:00,California-NA-11553,California,2021-06-02 02:00:00,2021-06-02 02:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-03-21 11:00:00,0.0,0,0,0,2021-03-21 11:00:00,California-NA-11553,California,2021-03-21 11:00:00,2021-03-21 11:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-05-17 07:00:00,0.0,0,0,0,2021-05-17 07:00:00,California-NA-11554,California,2021-05-17 07:00:00,2021-05-17 07:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-05-21 06:00:00,0.0,0,0,0,2021-05-21 06:00:00,California-NA-11554,California,2021-05-21 06:00:00,2021-05-21 06:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-12-03 03:15:00,0.0,0,0,0,2020-12-03 03:15:00,California-NA-11555,California,2020-12-03 03:15:00,2020-12-03 03:15:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-04-07 21:15:00,0.0,0,0,0,2021-04-07 21:15:00,California-NA-11555,California,2021-04-07 21:15:00,2021-04-07 21:15:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-09-03 13:45:00,0.0,0,0,0,2020-09-03 13:45:00,California-NA-11556,California,2020-09-03 13:45:00,2020-09-03 13:45:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-06-15 18:45:00,0.0,0,0,0,2020-06-15 18:45:00,California-NA-11556,California,2020-06-15 18:45:00,2020-06-15 18:45:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-03-15 15:30:00,0.0,0,0,0,2021-03-15 15:30:00,California-NA-11557,California,2021-03-15 15:30:00,2021-03-15 15:30:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-01-04 01:30:00,0.0,0,0,0,2021-01-04 01:30:00,California-NA-11557,California,2021-01-04 01:30:00,2021-01-04 01:30:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-01-11 11:15:00,0.0,0,0,0,2021-01-11 11:15:00,California-NA-11558,California,2021-01-11 11:15:00,2021-01-11 11:15:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-09-03 23:15:00,0.0,0,0,0,2020-09-03 23:15:00,California-NA-11558,California,2020-09-03 23:15:00,2020-09-03 23:15:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-12-15 02:00:00,0.0,0,0,0,2020-12-15 02:00:00,California-NA-11559,California,2020-12-15 02:00:00,2020-12-15 02:00:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-01-03 11:00:00,0.0,0,0,0,2021-01-03 11:00:00,California-NA-11559,California,2021-01-03 11:00:00,2021-01-03 11:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-04-03 13:00:00,0.0,0,0,0,2021-04-03 13:00:00,California-NA-11560,California,2021-04-03 13:00:00,2021-04-03 13:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2021-06-07 04:00:00,0.0,0,0,0,2021-06-07 04:00:00,California-NA-11560,California,2021-06-07 04:00:00,2021-06-07 04:00:00,None (Normal Operation),2021,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-09-19 07:30:00,0.0,0,0,0,2020-09-19 07:30:00,California-NA-11561,California,2020-09-19 07:30:00,2020-09-19 07:30:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2020-11-20 00:30:00,0.0,0,0,0,2020-11-20 00:30:00,California-NA-11561,California,2020-11-20 00:30:00,2020-11-20 00:30:00,None (Normal Operation),2020,unknown,108.4375503968836,1,20118.99007322743
6073,California,San Diego,2021-02-04 15:00:00,0.0,0,0,0,2021-02-04 15:00:00,California-NA-11562,California,2021-02-04 15:00:00,2021-02-04 15:00:00,None (Normal Operation),2021,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2020-09-15 16:00:00,0.0,0,0,0,2020-09-15 16:00:00,California-NA-11562,California,2020-09-15 16:00:00,2020-09-15 16:00:00,None (Normal Operation),2020,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2020-07-30 11:45:00,0.0,0,0,0,2020-07-30 11:45:00,California-NA-11563,California,2020-07-30 11:45:00,2020-07-30 11:45:00,None (Normal Operation),2020,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2021-02-11 07:45:00,0.0,0,0,0,2021-02-11 07:45:00,California-NA-11563,California,2021-02-11 07:45:00,2021-02-11 07:45:00,None (Normal Operation),2021,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2020-08-24 08:15:00,0.0,0,0,0,2020-08-24 08:15:00,California-NA-11564,California,2020-08-24 08:15:00,2020-08-24 08:15:00,None (Normal Operation),2020,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2020-08-24 07:15:00,0.0,0,0,0,2020-08-24 07:15:00,California-NA-11564,California,2020-08-24 07:15:00,2020-08-24 07:15:00,None (Normal Operation),2020,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2021-03-26 05:30:00,0.0,0,0,0,2021-03-26 05:30:00,California-NA-11565,California,2021-03-26 05:30:00,2021-03-26 05:30:00,None (Normal Operation),2021,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2020-12-07 22:30:00,0.0,0,0,0,2020-12-07 22:30:00,California-NA-11565,California,2020-12-07 22:30:00,2020-12-07 22:30:00,None (Normal Operation),2020,unknown,774.6788904682223,1,4258.066200831003
6075,California,San Francisco,2020-11-08 16:00:00,0.0,0,0,0,2020-11-08 16:00:00,California-NA-11566,California,2020-11-08 16:00:00,2020-11-08 16:00:00,None (Normal Operation),2020,iou,18108.89411692685,1,48.2616439389903
6075,California,San Francisco,2021-05-20 05:00:00,0.0,0,0,0,2021-05-20 05:00:00,California-NA-11566,California,2021-05-20 05:00:00,2021-05-20 05:00:00,None (Normal Operation),2021,iou,18108.89411692685,1,48.2616439389903
6075,California,San Francisco,2021-04-13 14:30:00,0.0,0,0,0,2021-04-13 14:30:00,California-NA-11567,California,2021-04-13 14:30:00,2021-04-13 14:30:00,None (Normal Operation),2021,iou,18108.89411692685,1,48.2616439389903
6075,California,San Francisco,2021-03-27 20:30:00,0.0,0,0,0,2021-03-27 20:30:00,California-NA-11567,California,2021-03-27 20:30:00,2021-03-27 20:30:00,None (Normal Operation),2021,iou,18108.89411692685,1,48.2616439389903
6077,California,San Joaquin,2020-12-04 08:15:00,0.0,0,0,0,2020-12-04 08:15:00,California-NA-11568,California,2020-12-04 08:15:00,2020-12-04 08:15:00,None (Normal Operation),2020,unknown,546.344641164794,2,1426.2663917389095
6077,California,San Joaquin,2020-10-20 14:15:00,0.0,0,0,0,2020-10-20 14:15:00,California-NA-11568,California,2020-10-20 14:15:00,2020-10-20 14:15:00,None (Normal Operation),2020,unknown,546.344641164794,2,1426.2663917389095
6077,California,San Joaquin,2021-02-01 04:45:00,0.0,0,0,0,2021-02-01 04:45:00,California-NA-11569,California,2021-02-01 04:45:00,2021-02-01 04:45:00,None (Normal Operation),2021,unknown,546.344641164794,2,1426.2663917389095
6077,California,San Joaquin,2021-03-05 02:45:00,0.0,0,0,0,2021-03-05 02:45:00,California-NA-11569,California,2021-03-05 02:45:00,2021-03-05 02:45:00,None (Normal Operation),2021,unknown,546.344641164794,2,1426.2663917389095
6079,California,San Luis Obispo,2020-11-08 08:30:00,0.0,0,0,0,2020-11-08 08:30:00,California-NA-11570,California,2020-11-08 08:30:00,2020-11-08 08:30:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-03-24 11:30:00,0.0,0,0,0,2021-03-24 11:30:00,California-NA-11570,California,2021-03-24 11:30:00,2021-03-24 11:30:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-09-22 15:00:00,0.0,0,0,0,2020-09-22 15:00:00,California-NA-11571,California,2020-09-22 15:00:00,2020-09-22 15:00:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-03-21 12:00:00,0.0,0,0,0,2021-03-21 12:00:00,California-NA-11571,California,2021-03-21 12:00:00,2021-03-21 12:00:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-04-25 11:15:00,0.0,0,0,0,2021-04-25 11:15:00,California-NA-11572,California,2021-04-25 11:15:00,2021-04-25 11:15:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-11-18 23:15:00,0.0,0,0,0,2020-11-18 23:15:00,California-NA-11572,California,2020-11-18 23:15:00,2020-11-18 23:15:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-12-05 19:00:00,0.0,0,0,0,2020-12-05 19:00:00,California-NA-11573,California,2020-12-05 19:00:00,2020-12-05 19:00:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-10-09 12:00:00,0.0,0,0,0,2020-10-09 12:00:00,California-NA-11573,California,2020-10-09 12:00:00,2020-10-09 12:00:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-09-10 18:30:00,0.0,0,0,0,2020-09-10 18:30:00,California-NA-11574,California,2020-09-10 18:30:00,2020-09-10 18:30:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-11-15 15:30:00,0.0,0,0,0,2020-11-15 15:30:00,California-NA-11574,California,2020-11-15 15:30:00,2020-11-15 15:30:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-06-11 21:15:00,0.0,0,0,0,2020-06-11 21:15:00,California-NA-11575,California,2020-06-11 21:15:00,2020-06-11 21:15:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-11-26 14:15:00,0.0,0,0,0,2020-11-26 14:15:00,California-NA-11575,California,2020-11-26 14:15:00,2020-11-26 14:15:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-12-21 13:00:00,0.0,0,0,0,2020-12-21 13:00:00,California-NA-11576,California,2020-12-21 13:00:00,2020-12-21 13:00:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-06-30 19:00:00,0.0,0,0,0,2020-06-30 19:00:00,California-NA-11576,California,2020-06-30 19:00:00,2020-06-30 19:00:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-11-23 19:45:00,0.0,0,0,0,2020-11-23 19:45:00,California-NA-11577,California,2020-11-23 19:45:00,2020-11-23 19:45:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-02-06 01:45:00,0.0,0,0,0,2021-02-06 01:45:00,California-NA-11577,California,2021-02-06 01:45:00,2021-02-06 01:45:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-08-19 20:15:00,0.0,0,0,0,2020-08-19 20:15:00,California-NA-11578,California,2020-08-19 20:15:00,2020-08-19 20:15:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-03-03 02:15:00,0.0,0,0,0,2021-03-03 02:15:00,California-NA-11578,California,2021-03-03 02:15:00,2021-03-03 02:15:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2021-02-05 16:15:00,0.0,0,0,0,2021-02-05 16:15:00,California-NA-11579,California,2021-02-05 16:15:00,2021-02-05 16:15:00,None (Normal Operation),2021,iou,85.00089268455825,2,3322.600399599177
6079,California,San Luis Obispo,2020-06-18 10:15:00,0.0,0,0,0,2020-06-18 10:15:00,California-NA-11579,California,2020-06-18 10:15:00,2020-06-18 10:15:00,None (Normal Operation),2020,iou,85.00089268455825,2,3322.600399599177
6081,California,San Mateo,2021-02-05 15:15:00,0.0,0,0,0,2021-02-05 15:15:00,California-NA-11580,California,2021-02-05 15:15:00,2021-02-05 15:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-01-02 20:15:00,0.0,0,0,0,2021-01-02 20:15:00,California-NA-11580,California,2021-01-02 20:15:00,2021-01-02 20:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-07-20 13:30:00,0.0,0,0,0,2020-07-20 13:30:00,California-NA-11581,California,2020-07-20 13:30:00,2020-07-20 13:30:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-09-12 14:30:00,0.0,0,0,0,2020-09-12 14:30:00,California-NA-11581,California,2020-09-12 14:30:00,2020-09-12 14:30:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-09-21 18:15:00,0.0,0,0,0,2020-09-21 18:15:00,California-NA-11582,California,2020-09-21 18:15:00,2020-09-21 18:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-10-13 03:15:00,0.0,0,0,0,2020-10-13 03:15:00,California-NA-11582,California,2020-10-13 03:15:00,2020-10-13 03:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-09-14 14:30:00,0.0,0,0,0,2020-09-14 14:30:00,California-NA-11583,California,2020-09-14 14:30:00,2020-09-14 14:30:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-07-27 07:30:00,0.0,0,0,0,2020-07-27 07:30:00,California-NA-11583,California,2020-07-27 07:30:00,2020-07-27 07:30:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-06-22 04:30:00,0.0,0,0,0,2020-06-22 04:30:00,California-NA-11584,California,2020-06-22 04:30:00,2020-06-22 04:30:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-04-12 11:30:00,0.0,0,0,0,2021-04-12 11:30:00,California-NA-11584,California,2021-04-12 11:30:00,2021-04-12 11:30:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-03-18 18:45:00,0.0,0,0,0,2021-03-18 18:45:00,California-NA-11585,California,2021-03-18 18:45:00,2021-03-18 18:45:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-01-07 18:45:00,0.0,0,0,0,2021-01-07 18:45:00,California-NA-11585,California,2021-01-07 18:45:00,2021-01-07 18:45:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-09-16 13:15:00,0.0,0,0,0,2020-09-16 13:15:00,California-NA-11586,California,2020-09-16 13:15:00,2020-09-16 13:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-10-31 01:15:00,0.0,0,0,0,2020-10-31 01:15:00,California-NA-11586,California,2020-10-31 01:15:00,2020-10-31 01:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-01-18 17:45:00,0.0,0,0,0,2021-01-18 17:45:00,California-NA-11587,California,2021-01-18 17:45:00,2021-01-18 17:45:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-03-10 10:45:00,0.0,0,0,0,2021-03-10 10:45:00,California-NA-11587,California,2021-03-10 10:45:00,2021-03-10 10:45:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-09-21 17:45:00,0.0,0,0,0,2020-09-21 17:45:00,California-NA-11588,California,2020-09-21 17:45:00,2020-09-21 17:45:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-12-20 17:45:00,0.0,0,0,0,2020-12-20 17:45:00,California-NA-11588,California,2020-12-20 17:45:00,2020-12-20 17:45:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-03-21 11:15:00,0.0,0,0,0,2021-03-21 11:15:00,California-NA-11589,California,2021-03-21 11:15:00,2021-03-21 11:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-12-15 12:15:00,0.0,0,0,0,2020-12-15 12:15:00,California-NA-11589,California,2020-12-15 12:15:00,2020-12-15 12:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-12-17 17:15:00,0.0,0,0,0,2020-12-17 17:15:00,California-NA-11590,California,2020-12-17 17:15:00,2020-12-17 17:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-01-03 07:15:00,0.0,0,0,0,2021-01-03 07:15:00,California-NA-11590,California,2021-01-03 07:15:00,2021-01-03 07:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-05-01 05:00:00,0.0,0,0,0,2021-05-01 05:00:00,California-NA-11591,California,2021-05-01 05:00:00,2021-05-01 05:00:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-12-14 07:00:00,0.0,0,0,0,2020-12-14 07:00:00,California-NA-11591,California,2020-12-14 07:00:00,2020-12-14 07:00:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-01-03 06:15:00,0.0,0,0,0,2021-01-03 06:15:00,California-NA-11592,California,2021-01-03 06:15:00,2021-01-03 06:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-06-01 21:15:00,0.0,0,0,0,2021-06-01 21:15:00,California-NA-11592,California,2021-06-01 21:15:00,2021-06-01 21:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-12-26 08:45:00,0.0,0,0,0,2020-12-26 08:45:00,California-NA-11593,California,2020-12-26 08:45:00,2020-12-26 08:45:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-08-27 12:45:00,0.0,0,0,0,2020-08-27 12:45:00,California-NA-11593,California,2020-08-27 12:45:00,2020-08-27 12:45:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-03-29 17:00:00,0.0,0,0,0,2021-03-29 17:00:00,California-NA-11594,California,2021-03-29 17:00:00,2021-03-29 17:00:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-02-19 13:00:00,0.0,0,0,0,2021-02-19 13:00:00,California-NA-11594,California,2021-02-19 13:00:00,2021-02-19 13:00:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2020-11-18 21:15:00,0.0,0,0,0,2020-11-18 21:15:00,California-NA-11595,California,2020-11-18 21:15:00,2020-11-18 21:15:00,None (Normal Operation),2020,iou,1671.6536919045632,1,457.2968693827064
6081,California,San Mateo,2021-03-31 02:15:00,0.0,0,0,0,2021-03-31 02:15:00,California-NA-11595,California,2021-03-31 02:15:00,2021-03-31 02:15:00,None (Normal Operation),2021,iou,1671.6536919045632,1,457.2968693827064
6083,California,Santa Barbara,2021-04-29 17:30:00,0.0,0,0,0,2021-04-29 17:30:00,California-NA-11596,California,2021-04-29 17:30:00,2021-04-29 17:30:00,None (Normal Operation),2021,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2021-04-10 11:30:00,0.0,0,0,0,2021-04-10 11:30:00,California-NA-11596,California,2021-04-10 11:30:00,2021-04-10 11:30:00,None (Normal Operation),2021,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2021-05-02 09:30:00,0.0,0,0,0,2021-05-02 09:30:00,California-NA-11597,California,2021-05-02 09:30:00,2021-05-02 09:30:00,None (Normal Operation),2021,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2021-03-21 00:30:00,0.0,0,0,0,2021-03-21 00:30:00,California-NA-11597,California,2021-03-21 00:30:00,2021-03-21 00:30:00,None (Normal Operation),2021,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2020-08-04 21:15:00,0.0,0,0,0,2020-08-04 21:15:00,California-NA-11598,California,2020-08-04 21:15:00,2020-08-04 21:15:00,None (Normal Operation),2020,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2021-03-26 04:15:00,0.0,0,0,0,2021-03-26 04:15:00,California-NA-11598,California,2021-03-26 04:15:00,2021-03-26 04:15:00,None (Normal Operation),2021,unknown,162.83701067754058,2,2752.623608938692
6083,California,Santa Barbara,2020-11-03 20:00:00,0.0,0,0,0,2020-11-03 20:00:00,California-NA-11599,California,2020-11-03 20:00:00,2020-11-03 20:00:00,None (Normal Operation),2020,unknown,162.83701067754058,2,2752.623608938692
