fips,state,county,start_time,duration,label
6001,California,Alameda,2020-10-31 12:00:00,0.0,0
6001,California,Alameda,2022-05-26 11:00:00,0.0,0
6001,California,Alameda,2020-12-31 13:00:00,0.0,0
6001,California,Alameda,2016-09-03 11:00:00,0.0,0
6001,California,Alameda,2022-12-11 20:00:00,0.0,0
6001,California,Alameda,2014-08-23 17:00:00,0.0,0
6001,California,Alameda,2020-03-14 06:00:00,0.0,0
6001,California,Alameda,2017-08-02 02:00:00,0.0,0
6003,California,Alpine,2023-02-20 12:00:00,0.0,0
6003,California,Alpine,2018-11-07 01:00:00,0.0,0
6003,California,Alpine,2023-07-24 21:00:00,0.0,0
6003,California,Alpine,2016-09-18 02:00:00,0.0,0
6003,California,Alpine,2021-06-29 20:00:00,0.0,0
6003,California,Alpine,2017-09-10 15:00:00,0.0,0
6003,California,Alpine,2014-04-05 03:00:00,0.0,0
6003,California,Alpine,2022-04-16 13:00:00,0.0,0
6003,California,Alpine,2015-03-02 16:00:00,0.0,0
6003,California,Alpine,2019-11-13 10:00:00,0.0,0
6005,California,Amador,2023-09-07 12:00:00,0.0,0
6005,California,Amador,2016-04-23 20:00:00,0.0,0
6005,California,Amador,2021-06-08 10:00:00,0.0,0
6005,California,Amador,2016-10-12 08:00:00,0.0,0
6005,California,Amador,2015-02-11 11:00:00,0.0,0
6005,California,Amador,2022-01-28 17:00:00,0.0,0
6005,California,Amador,2023-08-07 22:00:00,0.0,0
6005,California,Amador,2023-05-04 14:00:00,0.0,0
6005,California,Amador,2016-10-04 11:00:00,0.0,0
6005,California,Amador,2017-01-02 18:00:00,0.0,0
6007,California,Butte,2019-08-12 18:00:00,0.0,0
6007,California,Butte,2015-12-22 02:00:00,0.0,0
6007,California,Butte,2017-10-17 09:00:00,0.0,0
6007,California,Butte,2023-05-12 09:00:00,0.0,0
6007,California,Butte,2023-05-09 22:00:00,0.0,0
6007,California,Butte,2023-12-26 17:00:00,0.0,0
6007,California,Butte,2020-11-21 14:00:00,0.0,0
6007,California,Butte,2015-02-24 21:00:00,0.0,0
6007,California,Butte,2014-09-04 19:00:00,0.0,0
6007,California,Butte,2018-01-28 19:00:00,0.0,0
6009,California,Calaveras,2016-07-27 00:00:00,0.0,0
6009,California,Calaveras,2020-04-30 07:00:00,0.0,0
6009,California,Calaveras,2016-06-14 02:00:00,0.0,0
6009,California,Calaveras,2015-07-03 02:00:00,0.0,0
6009,California,Calaveras,2022-02-16 13:00:00,0.0,0
6009,California,Calaveras,2015-03-13 19:00:00,0.0,0
6009,California,Calaveras,2022-03-02 14:00:00,0.0,0
6009,California,Calaveras,2019-10-03 05:00:00,0.0,0
6009,California,Calaveras,2018-07-25 07:00:00,0.0,0
6009,California,Calaveras,2014-05-04 19:00:00,0.0,0
6011,California,Colusa,2023-11-20 22:00:00,0.0,0
6011,California,Colusa,2014-01-27 08:00:00,0.0,0
6011,California,Colusa,2015-07-04 02:00:00,0.0,0
6011,California,Colusa,2018-02-03 05:00:00,0.0,0
6011,California,Colusa,2023-08-04 04:00:00,0.0,0
6011,California,Colusa,2018-05-03 09:00:00,0.0,0
6011,California,Colusa,2019-06-30 00:00:00,0.0,0
6011,California,Colusa,2019-08-20 01:00:00,0.0,0
6011,California,Colusa,2015-05-16 01:00:00,0.0,0
6011,California,Colusa,2014-01-16 13:00:00,0.0,0
6013,California,Contra Costa,2022-01-15 14:00:00,0.0,0
6013,California,Contra Costa,2022-11-16 22:00:00,0.0,0
6013,California,Contra Costa,2017-09-16 00:00:00,0.0,0
6013,California,Contra Costa,2019-09-17 23:00:00,0.0,0
6013,California,Contra Costa,2018-01-29 16:00:00,0.0,0
6013,California,Contra Costa,2015-02-05 11:00:00,0.0,0
6013,California,Contra Costa,2017-02-28 21:00:00,0.0,0
6013,California,Contra Costa,2014-06-13 23:00:00,0.0,0
6013,California,Contra Costa,2019-10-13 05:00:00,0.0,0
6013,California,Contra Costa,2023-11-21 08:00:00,0.0,0
6015,California,Del Norte,2017-11-28 18:00:00,0.0,0
6015,California,Del Norte,2021-06-08 20:00:00,0.0,0
6015,California,Del Norte,2015-07-30 04:00:00,0.0,0
6015,California,Del Norte,2016-12-11 15:00:00,0.0,0
6015,California,Del Norte,2016-08-07 17:00:00,0.0,0
6015,California,Del Norte,2015-08-06 05:00:00,0.0,0
6015,California,Del Norte,2023-08-06 15:00:00,0.0,0
6015,California,Del Norte,2015-05-29 22:00:00,0.0,0
6015,California,Del Norte,2015-06-07 19:00:00,0.0,0
6015,California,Del Norte,2018-04-06 06:00:00,0.0,0
6017,California,El Dorado,2014-05-10 06:00:00,0.0,0
6017,California,El Dorado,2014-09-03 23:00:00,0.0,0
6017,California,El Dorado,2019-05-03 02:00:00,0.0,0
6017,California,El Dorado,2022-02-13 04:00:00,0.0,0
6017,California,El Dorado,2023-07-10 02:00:00,0.0,0
6017,California,El Dorado,2014-01-25 05:00:00,0.0,0
6017,California,El Dorado,2020-09-25 06:00:00,0.0,0
6017,California,El Dorado,2014-05-16 01:00:00,0.0,0
6017,California,El Dorado,2016-10-04 19:00:00,0.0,0
6017,California,El Dorado,2015-09-07 21:00:00,0.0,0
6019,California,Fresno,2023-10-21 20:00:00,0.0,0
6019,California,Fresno,2014-07-07 04:00:00,0.0,0
6019,California,Fresno,2021-04-16 02:00:00,0.0,0
6019,California,Fresno,2023-08-05 02:00:00,0.0,0
6019,California,Fresno,2020-08-28 05:00:00,0.0,0
6019,California,Fresno,2016-10-23 21:00:00,0.0,0
6019,California,Fresno,2015-02-15 05:00:00,0.0,0
6019,California,Fresno,2022-11-05 07:00:00,0.0,0
6019,California,Fresno,2022-10-26 21:00:00,0.0,0
6019,California,Fresno,2019-08-17 23:00:00,0.0,0
6021,California,Glenn,2019-08-16 14:00:00,0.0,0
6021,California,Glenn,2015-01-21 18:00:00,0.0,0
6021,California,Glenn,2018-08-29 14:00:00,0.0,0
6021,California,Glenn,2014-11-17 16:00:00,0.0,0
6021,California,Glenn,2018-07-03 15:00:00,0.0,0
6021,California,Glenn,2016-12-09 00:00:00,0.0,0
6021,California,Glenn,2014-06-19 23:00:00,0.0,0
6021,California,Glenn,2022-11-22 05:00:00,0.0,0
6021,California,Glenn,2016-06-16 15:00:00,0.0,0
6021,California,Glenn,2015-10-16 07:00:00,0.0,0
6023,California,Humboldt,2017-05-18 07:00:00,0.0,0
6023,California,Humboldt,2023-07-12 13:00:00,0.0,0
6023,California,Humboldt,2015-06-09 04:00:00,0.0,0
6023,California,Humboldt,2019-11-11 09:00:00,0.0,0
6023,California,Humboldt,2021-10-14 01:00:00,0.0,0
6023,California,Humboldt,2018-10-08 07:00:00,0.0,0
6023,California,Humboldt,2023-08-05 10:00:00,0.0,0
6023,California,Humboldt,2014-09-26 00:00:00,0.0,0
6023,California,Humboldt,2020-11-21 22:00:00,0.0,0
6023,California,Humboldt,2021-04-26 09:00:00,0.0,0
6025,California,Imperial,2023-08-09 02:00:00,0.0,0
6025,California,Imperial,2014-12-21 05:00:00,0.0,0
6025,California,Imperial,2022-01-29 09:00:00,0.0,0
6025,California,Imperial,2015-08-11 21:00:00,0.0,0
6025,California,Imperial,2021-06-22 00:00:00,0.0,0
6025,California,Imperial,2022-06-04 04:00:00,0.0,0
6025,California,Imperial,2018-10-04 05:00:00,0.0,0
6025,California,Imperial,2019-07-01 21:00:00,0.0,0
6025,California,Imperial,2016-05-07 06:00:00,0.0,0
6025,California,Imperial,2018-01-27 07:00:00,0.0,0
6027,California,Inyo,2020-01-07 20:00:00,0.0,0
6027,California,Inyo,2021-07-08 19:00:00,0.0,0
6027,California,Inyo,2019-05-15 21:00:00,0.0,0
6027,California,Inyo,2016-01-12 21:00:00,0.0,0
6027,California,Inyo,2014-01-12 14:00:00,0.0,0
6027,California,Inyo,2020-08-29 01:00:00,0.0,0
6027,California,Inyo,2014-03-18 17:00:00,0.0,0
6027,California,Inyo,2015-11-16 14:00:00,0.0,0
6027,California,Inyo,2021-10-20 00:00:00,0.0,0
6027,California,Inyo,2022-11-09 08:00:00,0.0,0
6029,California,Kern,2021-06-21 10:00:00,0.0,0
6029,California,Kern,2016-06-16 19:00:00,0.0,0
6029,California,Kern,2023-01-21 09:00:00,0.0,0
6029,California,Kern,2019-03-23 05:00:00,0.0,0
6029,California,Kern,2018-09-08 21:00:00,0.0,0
6029,California,Kern,2020-03-16 06:00:00,0.0,0
6029,California,Kern,2023-04-08 05:00:00,0.0,0
6029,California,Kern,2019-01-12 21:00:00,0.0,0
6029,California,Kern,2015-08-22 11:00:00,0.0,0
6029,California,Kern,2016-03-03 00:00:00,0.0,0
6031,California,Kings,2019-07-07 07:00:00,0.0,0
6031,California,Kings,2023-12-02 01:00:00,0.0,0
6031,California,Kings,2018-04-29 02:00:00,0.0,0
6031,California,Kings,2017-08-24 15:00:00,0.0,0
6031,California,Kings,2020-04-20 02:00:00,0.0,0
6031,California,Kings,2021-03-10 10:00:00,0.0,0
6031,California,Kings,2018-04-30 06:00:00,0.0,0
6031,California,Kings,2015-01-22 12:00:00,0.0,0
6031,California,Kings,2023-06-23 23:00:00,0.0,0
6031,California,Kings,2016-12-02 15:00:00,0.0,0
6033,California,Lake,2023-08-16 23:00:00,0.0,0
6033,California,Lake,2018-11-22 20:00:00,0.0,0
6033,California,Lake,2018-12-14 02:00:00,0.0,0
6033,California,Lake,2015-08-27 07:00:00,0.0,0
6033,California,Lake,2014-12-08 05:00:00,0.0,0
6033,California,Lake,2023-12-17 07:00:00,0.0,0
6033,California,Lake,2018-12-17 00:00:00,0.0,0
6033,California,Lake,2015-03-18 11:00:00,0.0,0
6033,California,Lake,2017-07-26 17:00:00,0.0,0
6033,California,Lake,2016-07-15 06:00:00,0.0,0
6035,California,Lassen,2015-09-06 05:00:00,0.0,0
6035,California,Lassen,2017-03-25 07:00:00,0.0,0
6035,California,Lassen,2018-07-06 09:00:00,0.0,0
6035,California,Lassen,2023-11-23 06:00:00,0.0,0
6035,California,Lassen,2018-09-23 18:00:00,0.0,0
6035,California,Lassen,2018-03-15 16:00:00,0.0,0
6035,California,Lassen,2016-07-13 13:00:00,0.0,0
6035,California,Lassen,2021-02-19 04:00:00,0.0,0
6035,California,Lassen,2020-05-10 13:00:00,0.0,0
6035,California,Lassen,2015-06-15 08:00:00,0.0,0
6037,California,Los Angeles,2017-06-09 00:00:00,0.0,0
6037,California,Los Angeles,2021-07-06 07:00:00,0.0,0
6037,California,Los Angeles,2022-09-21 08:00:00,0.0,0
6037,California,Los Angeles,2021-12-19 02:00:00,0.0,0
6037,California,Los Angeles,2020-06-17 23:00:00,0.0,0
6037,California,Los Angeles,2019-09-10 19:00:00,0.0,0
6037,California,Los Angeles,2014-10-06 00:00:00,0.0,0
6037,California,Los Angeles,2022-11-07 08:00:00,0.0,0
6037,California,Los Angeles,2021-04-29 11:00:00,0.0,0
6037,California,Los Angeles,2016-11-23 15:00:00,0.0,0
6039,California,Madera,2022-12-14 08:00:00,0.0,0
6039,California,Madera,2017-09-16 01:00:00,0.0,0
6039,California,Madera,2015-10-28 01:00:00,0.0,0
6039,California,Madera,2021-08-26 06:00:00,0.0,0
6039,California,Madera,2019-02-04 08:00:00,0.0,0
6039,California,Madera,2021-03-24 05:00:00,0.0,0
6039,California,Madera,2019-12-10 05:00:00,0.0,0
6039,California,Madera,2018-02-24 07:00:00,0.0,0
6039,California,Madera,2022-02-22 02:00:00,0.0,0
6039,California,Madera,2018-12-28 13:00:00,0.0,0
6041,California,Marin,2022-12-08 12:00:00,0.0,0
6041,California,Marin,2023-01-05 21:00:00,0.0,0
6041,California,Marin,2019-03-03 07:00:00,0.0,0
6041,California,Marin,2018-09-16 13:00:00,0.0,0
6041,California,Marin,2016-08-08 09:00:00,0.0,0
6041,California,Marin,2021-03-12 14:00:00,0.0,0
6041,California,Marin,2022-11-26 02:00:00,0.0,0
6041,California,Marin,2019-03-21 23:00:00,0.0,0
6041,California,Marin,2021-10-24 03:00:00,0.0,0
6041,California,Marin,2016-09-11 00:00:00,0.0,0
6043,California,Mariposa,2022-05-22 17:00:00,0.0,0
6043,California,Mariposa,2023-07-17 23:00:00,0.0,0
6043,California,Mariposa,2020-12-21 13:00:00,0.0,0
6043,California,Mariposa,2017-06-25 08:00:00,0.0,0
6043,California,Mariposa,2022-04-15 17:00:00,0.0,0
6043,California,Mariposa,2017-07-02 00:00:00,0.0,0
6043,California,Mariposa,2023-04-14 00:00:00,0.0,0
6043,California,Mariposa,2023-09-06 02:00:00,0.0,0
6043,California,Mariposa,2023-05-20 18:00:00,0.0,0
6043,California,Mariposa,2017-04-30 14:00:00,0.0,0
6045,California,Mendocino,2020-09-24 09:00:00,0.0,0
6045,California,Mendocino,2020-12-25 06:00:00,0.0,0
6045,California,Mendocino,2022-10-28 16:00:00,0.0,0
6045,California,Mendocino,2014-04-20 14:00:00,0.0,0
6045,California,Mendocino,2019-06-14 04:00:00,0.0,0
6045,California,Mendocino,2022-01-17 09:00:00,0.0,0
6045,California,Mendocino,2020-11-02 08:00:00,0.0,0
6045,California,Mendocino,2017-08-03 23:00:00,0.0,0
6045,California,Mendocino,2017-07-31 02:00:00,0.0,0
6045,California,Mendocino,2015-02-07 04:00:00,0.0,0
6047,California,Merced,2019-05-06 09:00:00,0.0,0
6047,California,Merced,2023-07-16 20:00:00,0.0,0
6047,California,Merced,2015-06-09 04:00:00,0.0,0
6047,California,Merced,2019-11-16 18:00:00,0.0,0
6047,California,Merced,2020-09-14 07:00:00,0.0,0
6047,California,Merced,2018-11-20 12:00:00,0.0,0
6047,California,Merced,2023-08-29 21:00:00,0.0,0
6047,California,Merced,2014-09-26 00:00:00,0.0,0
6047,California,Merced,2018-03-23 07:00:00,0.0,0
6047,California,Merced,2021-05-03 21:00:00,0.0,0
6049,California,Modoc,2020-01-15 15:00:00,0.0,0
6049,California,Modoc,2019-01-29 01:00:00,0.0,0
6049,California,Modoc,2014-09-18 13:00:00,0.0,0
6049,California,Modoc,2019-09-24 22:00:00,0.0,0
6049,California,Modoc,2019-07-30 21:00:00,0.0,0
6049,California,Modoc,2015-08-14 07:00:00,0.0,0
6049,California,Modoc,2015-07-26 18:00:00,0.0,0
6049,California,Modoc,2022-07-20 00:00:00,0.0,0
6049,California,Modoc,2019-08-20 05:00:00,0.0,0
6049,California,Modoc,2017-06-15 18:00:00,0.0,0
6051,California,Mono,2023-10-02 21:00:00,0.0,0
6051,California,Mono,2023-10-27 12:00:00,0.0,0
6051,California,Mono,2018-07-29 07:00:00,0.0,0
6051,California,Mono,2022-05-07 22:00:00,0.0,0
6051,California,Mono,2014-01-15 11:00:00,0.0,0
6051,California,Mono,2018-01-10 18:00:00,0.0,0
6051,California,Mono,2022-01-17 20:00:00,0.0,0
6051,California,Mono,2018-10-15 22:00:00,0.0,0
6051,California,Mono,2019-06-11 07:00:00,0.0,0
6051,California,Mono,2017-02-08 05:00:00,0.0,0
6053,California,Monterey,2016-08-26 07:00:00,0.0,0
6053,California,Monterey,2016-11-02 03:00:00,0.0,0
6053,California,Monterey,2021-06-23 21:00:00,0.0,0
6053,California,Monterey,2019-01-12 05:00:00,0.0,0
6053,California,Monterey,2015-06-30 10:00:00,0.0,0
6053,California,Monterey,2016-04-07 02:00:00,0.0,0
6053,California,Monterey,2023-10-18 10:00:00,0.0,0
6053,California,Monterey,2018-10-30 13:00:00,0.0,0
6053,California,Monterey,2023-07-20 01:00:00,0.0,0
6053,California,Monterey,2016-11-03 08:00:00,0.0,0
6055,California,Napa,2018-11-13 23:00:00,0.0,0
6055,California,Napa,2022-01-13 12:00:00,0.0,0
6055,California,Napa,2023-08-13 11:00:00,0.0,0
6055,California,Napa,2021-12-06 23:00:00,0.0,0
6055,California,Napa,2014-10-12 05:00:00,0.0,0
6055,California,Napa,2022-11-18 18:00:00,0.0,0
6055,California,Napa,2023-11-15 22:00:00,0.0,0
6055,California,Napa,2019-09-08 22:00:00,0.0,0
6055,California,Napa,2021-09-14 10:00:00,0.0,0
6055,California,Napa,2021-10-03 07:00:00,0.0,0
6057,California,Nevada,2015-05-07 06:00:00,0.0,0
6057,California,Nevada,2014-05-04 19:00:00,0.0,0
6057,California,Nevada,2022-11-17 20:00:00,0.0,0
6057,California,Nevada,2023-12-21 12:00:00,0.0,0
6057,California,Nevada,2017-04-24 13:00:00,0.0,0
6057,California,Nevada,2020-07-22 22:00:00,0.0,0
6057,California,Nevada,2022-12-03 15:00:00,0.0,0
6057,California,Nevada,2019-12-23 21:00:00,0.0,0
6057,California,Nevada,2021-05-03 23:00:00,0.0,0
6057,California,Nevada,2023-03-20 17:00:00,0.0,0
6059,California,Orange,2019-08-22 05:00:00,0.0,0
6059,California,Orange,2017-01-07 21:00:00,0.0,0
6059,California,Orange,2016-01-08 00:00:00,0.0,0
6059,California,Orange,2023-12-19 12:00:00,0.0,0
6059,California,Orange,2023-07-14 15:00:00,0.0,0
6059,California,Orange,2022-05-19 13:00:00,0.0,0
6059,California,Orange,2021-08-29 22:00:00,0.0,0
6059,California,Orange,2017-09-13 23:00:00,0.0,0
6059,California,Orange,2020-02-22 19:00:00,0.0,0
6059,California,Orange,2020-09-23 02:00:00,0.0,0
6061,California,Placer,2023-03-10 19:00:00,0.0,0
6061,California,Placer,2022-07-17 20:00:00,0.0,0
6061,California,Placer,2023-07-16 18:00:00,0.0,0
6061,California,Placer,2019-10-11 02:00:00,0.0,0
6061,California,Placer,2017-03-17 08:00:00,0.0,0
6061,California,Placer,2014-02-21 22:00:00,0.0,0
6061,California,Placer,2015-03-18 06:00:00,0.0,0
6061,California,Placer,2017-08-03 23:00:00,0.0,0
6061,California,Placer,2019-08-06 08:00:00,0.0,0
6061,California,Placer,2015-06-10 21:00:00,0.0,0
6063,California,Plumas,2022-03-13 13:00:00,0.0,0
6063,California,Plumas,2016-05-18 15:00:00,0.0,0
6063,California,Plumas,2023-05-04 12:00:00,0.0,0
6063,California,Plumas,2018-08-19 08:00:00,0.0,0
6063,California,Plumas,2015-07-16 07:00:00,0.0,0
6063,California,Plumas,2015-08-19 03:00:00,0.0,0
6063,California,Plumas,2022-11-24 18:00:00,0.0,0
6063,California,Plumas,2021-05-08 03:00:00,0.0,0
6063,California,Plumas,2021-04-07 04:00:00,0.0,0
6063,California,Plumas,2019-05-11 05:00:00,0.0,0
6065,California,Riverside,2020-10-13 09:00:00,0.0,0
6065,California,Riverside,2014-01-29 07:00:00,0.0,0
6065,California,Riverside,2017-02-05 17:00:00,0.0,0
6065,California,Riverside,2021-01-11 01:00:00,0.0,0
6065,California,Riverside,2023-01-10 12:00:00,0.0,0
6065,California,Riverside,2022-02-17 02:00:00,0.0,0
6065,California,Riverside,2022-03-01 08:00:00,0.0,0
6065,California,Riverside,2015-06-03 18:00:00,0.0,0
6065,California,Riverside,2015-04-22 11:00:00,0.0,0
6065,California,Riverside,2018-08-04 10:00:00,0.0,0
6067,California,Sacramento,2020-09-27 13:00:00,0.0,0
6067,California,Sacramento,2023-07-18 10:00:00,0.0,0
6067,California,Sacramento,2022-05-28 14:00:00,0.0,0
6067,California,Sacramento,2018-11-04 14:00:00,0.0,0
6067,California,Sacramento,2021-09-22 04:00:00,0.0,0
6067,California,Sacramento,2016-10-27 14:00:00,0.0,0
6067,California,Sacramento,2016-02-22 02:00:00,0.0,0
6067,California,Sacramento,2016-05-13 06:00:00,0.0,0
6067,California,Sacramento,2022-05-13 14:00:00,0.0,0
6067,California,Sacramento,2021-09-07 16:00:00,0.0,0
6069,California,San Benito,2019-12-18 17:00:00,0.0,0
6069,California,San Benito,2023-06-22 06:00:00,0.0,0
6069,California,San Benito,2023-06-26 18:00:00,0.0,0
6069,California,San Benito,2022-05-29 01:00:00,0.0,0
6069,California,San Benito,2016-10-13 03:00:00,0.0,0
6069,California,San Benito,2018-12-25 03:00:00,0.0,0
6069,California,San Benito,2015-11-03 11:00:00,0.0,0
6069,California,San Benito,2015-08-27 15:00:00,0.0,0
6069,California,San Benito,2021-01-07 09:00:00,0.0,0
6069,California,San Benito,2018-09-18 15:00:00,0.0,0
6071,California,San Bernardino,2019-03-05 18:00:00,0.0,0
6071,California,San Bernardino,2022-12-08 06:00:00,0.0,0
6071,California,San Bernardino,2019-01-17 07:00:00,0.0,0
6071,California,San Bernardino,2016-01-08 12:00:00,0.0,0
6071,California,San Bernardino,2015-05-05 18:00:00,0.0,0
6071,California,San Bernardino,2018-09-11 19:00:00,0.0,0
6071,California,San Bernardino,2018-06-13 22:00:00,0.0,0
6071,California,San Bernardino,2019-11-05 10:00:00,0.0,0
6071,California,San Bernardino,2018-08-26 07:00:00,0.0,0
6071,California,San Bernardino,2019-09-19 03:00:00,0.0,0
6073,California,San Diego,2015-06-09 06:00:00,0.0,0
6073,California,San Diego,2014-07-03 21:00:00,0.0,0
6073,California,San Diego,2014-02-23 13:00:00,0.0,0
6073,California,San Diego,2015-05-19 16:00:00,0.0,0
6073,California,San Diego,2023-12-31 03:00:00,0.0,0
6073,California,San Diego,2022-04-05 05:00:00,0.0,0
6073,California,San Diego,2017-10-25 11:00:00,0.0,0
6073,California,San Diego,2017-11-26 05:00:00,0.0,0
6073,California,San Diego,2022-06-10 12:00:00,0.0,0
6073,California,San Diego,2020-08-28 23:00:00,0.0,0
6075,California,San Francisco,2014-01-16 18:00:00,0.0,0
6075,California,San Francisco,2015-01-06 03:00:00,0.0,0
6075,California,San Francisco,2015-10-01 13:00:00,0.0,0
6075,California,San Francisco,2021-06-25 13:00:00,0.0,0
6075,California,San Francisco,2017-11-25 07:00:00,0.0,0
6075,California,San Francisco,2014-01-15 15:00:00,0.0,0
6075,California,San Francisco,2019-08-01 10:00:00,0.0,0
6075,California,San Francisco,2021-05-21 18:00:00,0.0,0
6075,California,San Francisco,2015-11-21 18:00:00,0.0,0
6075,California,San Francisco,2015-03-30 09:00:00,0.0,0
6077,California,San Joaquin,2017-08-07 21:00:00,0.0,0
6077,California,San Joaquin,2023-07-16 04:00:00,0.0,0
6077,California,San Joaquin,2018-02-11 18:00:00,0.0,0
6077,California,San Joaquin,2022-05-07 09:00:00,0.0,0
6077,California,San Joaquin,2022-01-23 18:00:00,0.0,0
6077,California,San Joaquin,2014-10-17 03:00:00,0.0,0
6077,California,San Joaquin,2020-02-07 20:00:00,0.0,0
6077,California,San Joaquin,2022-10-11 17:00:00,0.0,0
6077,California,San Joaquin,2020-04-11 11:00:00,0.0,0
6077,California,San Joaquin,2015-03-29 00:00:00,0.0,0
6079,California,San Luis Obispo,2020-12-16 22:00:00,0.0,0
6079,California,San Luis Obispo,2015-03-18 09:00:00,0.0,0
6079,California,San Luis Obispo,2022-12-19 11:00:00,0.0,0
6079,California,San Luis Obispo,2014-06-20 08:00:00,0.0,0
6079,California,San Luis Obispo,2022-04-19 22:00:00,0.0,0
6079,California,San Luis Obispo,2021-03-01 14:00:00,0.0,0
6079,California,San Luis Obispo,2020-12-10 22:00:00,0.0,0
6079,California,San Luis Obispo,2023-05-05 04:00:00,0.0,0
6079,California,San Luis Obispo,2021-06-07 01:00:00,0.0,0
6079,California,San Luis Obispo,2016-07-25 20:00:00,0.0,0
6081,California,San Mateo,2014-09-08 09:00:00,0.0,0
6081,California,San Mateo,2020-04-04 23:00:00,0.0,0
6081,California,San Mateo,2017-09-21 07:00:00,0.0,0
6081,California,San Mateo,2015-05-15 11:00:00,0.0,0
6081,California,San Mateo,2021-10-19 18:00:00,0.0,0
6081,California,San Mateo,2018-08-18 14:00:00,0.0,0
6081,California,San Mateo,2014-08-03 10:00:00,0.0,0
6081,California,San Mateo,2021-09-17 13:00:00,0.0,0
6081,California,San Mateo,2015-11-01 17:00:00,0.0,0
6081,California,San Mateo,2019-12-02 16:00:00,0.0,0
6083,California,Santa Barbara,2019-06-12 12:00:00,0.0,0
6083,California,Santa Barbara,2015-12-09 12:00:00,0.0,0
6083,California,Santa Barbara,2020-06-24 10:00:00,0.0,0
6083,California,Santa Barbara,2014-08-31 01:00:00,0.0,0
6083,California,Santa Barbara,2019-05-15 01:00:00,0.0,0
6083,California,Santa Barbara,2015-02-23 02:00:00,0.0,0
6083,California,Santa Barbara,2019-10-31 11:00:00,0.0,0
6083,California,Santa Barbara,2019-02-23 23:00:00,0.0,0
6083,California,Santa Barbara,2016-10-23 08:00:00,0.0,0
6083,California,Santa Barbara,2023-10-16 04:00:00,0.0,0
6085,California,Santa Clara,2018-08-24 17:00:00,0.0,0
6085,California,Santa Clara,2022-07-04 06:00:00,0.0,0
6085,California,Santa Clara,2023-02-09 09:00:00,0.0,0
6085,California,Santa Clara,2019-08-28 09:00:00,0.0,0
6085,California,Santa Clara,2016-10-22 17:00:00,0.0,0
6085,California,Santa Clara,2017-12-23 15:00:00,0.0,0
6085,California,Santa Clara,2014-11-29 23:00:00,0.0,0
6085,California,Santa Clara,2023-04-06 19:00:00,0.0,0
6085,California,Santa Clara,2017-08-29 18:00:00,0.0,0
6085,California,Santa Clara,2021-06-17 21:00:00,0.0,0
6087,California,Santa Cruz,2022-10-02 06:00:00,0.0,0
6087,California,Santa Cruz,2022-03-11 06:00:00,0.0,0
6087,California,Santa Cruz,2017-02-11 12:00:00,0.0,0
6087,California,Santa Cruz,2014-04-22 19:00:00,0.0,0
6087,California,Santa Cruz,2020-10-06 06:00:00,0.0,0
6087,California,Santa Cruz,2022-09-14 04:00:00,0.0,0
6087,California,Santa Cruz,2022-09-21 15:00:00,0.0,0
6087,California,Santa Cruz,2022-08-16 14:00:00,0.0,0
6087,California,Santa Cruz,2021-12-02 06:00:00,0.0,0
6087,California,Santa Cruz,2016-02-22 08:00:00,0.0,0
6089,California,Shasta,2020-11-29 11:00:00,0.0,0
6089,California,Shasta,2019-08-29 09:00:00,0.0,0
6089,California,Shasta,2021-07-08 15:00:00,0.0,0
6089,California,Shasta,2019-03-19 05:00:00,0.0,0
6089,California,Shasta,2018-04-29 21:00:00,0.0,0
6089,California,Shasta,2020-04-13 11:00:00,0.0,0
6089,California,Shasta,2018-05-07 08:00:00,0.0,0
6089,California,Shasta,2020-08-02 01:00:00,0.0,0
6089,California,Shasta,2016-02-12 16:00:00,0.0,0
6089,California,Shasta,2016-02-20 07:00:00,0.0,0
6091,California,Sierra,2016-08-16 08:00:00,0.0,0
6091,California,Sierra,2020-08-30 08:00:00,0.0,0
6091,California,Sierra,2015-01-14 19:00:00,0.0,0
6091,California,Sierra,2021-11-05 22:00:00,0.0,0
6091,California,Sierra,2021-04-12 13:00:00,0.0,0
6091,California,Sierra,2014-04-05 03:00:00,0.0,0
6091,California,Sierra,2016-12-30 06:00:00,0.0,0
6091,California,Sierra,2014-08-29 19:00:00,0.0,0
6091,California,Sierra,2015-09-12 00:00:00,0.0,0
6091,California,Sierra,2021-09-30 20:00:00,0.0,0
6093,California,Siskiyou,2018-01-03 16:00:00,0.0,0
6093,California,Siskiyou,2020-01-23 04:00:00,0.0,0
6093,California,Siskiyou,2021-12-20 17:00:00,0.0,0
6093,California,Siskiyou,2014-06-04 19:00:00,0.0,0
6093,California,Siskiyou,2021-08-03 03:00:00,0.0,0
6093,California,Siskiyou,2017-04-03 09:00:00,0.0,0
6093,California,Siskiyou,2022-03-01 00:00:00,0.0,0
6093,California,Siskiyou,2016-04-15 21:00:00,0.0,0
6093,California,Siskiyou,2019-06-04 08:00:00,0.0,0
6093,California,Siskiyou,2017-05-09 16:00:00,0.0,0
6095,California,Solano,2022-11-17 10:00:00,0.0,0
6095,California,Solano,2023-07-12 19:00:00,0.0,0
6095,California,Solano,2015-06-09 04:00:00,0.0,0
6095,California,Solano,2022-12-25 20:00:00,0.0,0
6095,California,Solano,2018-04-17 19:00:00,0.0,0
6095,California,Solano,2020-02-15 10:00:00,0.0,0
6095,California,Solano,2023-08-05 16:00:00,0.0,0
